x	y	z	g
325	240	255	49.54764413
290	200	110	50.23580586
185	185	190	50.23580586
165	180	150	50.23580586
430	190	240	50.23580586
310	225	200	50.23580586
165	225	85	50.23580586
430	240	75	50.23580586
425	190	240	50.92396758
300	230	195	50.92396758
145	230	90	50.92396758
115	245	70	50.92396758
160	220	70	50.92396758
135	215	30	50.92396758
357	200	218	50.92396758
430	250	90	50.92396758
215	175	190	51.61212931
210	175	190	51.61212931
215	175	185	51.61212931
210	195	185	51.61212931
190	175	180	51.61212931
415	230	240	51.61212931
410	220	200	51.61212931
320	230	210	51.61212931
115	245	75	51.61212931
320	190	85	52.30029103
245	205	40	52.30029103
205	210	175	52.30029103
175	175	160	52.30029103
170	180	160	52.30029103
410	180	210	52.30029103
95	225	60	52.30029103
415	245	100	52.30029103
210	175	185	52.98845276
215	195	175	52.98845276
440	220	225	52.98845276
135	235	95	52.98845276
130	235	90	52.98845276
140	240	90	52.98845276
305	195	110	53.67661449
320	190	90	53.67661449
205	175	190	53.67661449
450	195	260	53.67661449
335	280	260	53.67661449
310	230	195	53.67661449
150	230	105	53.67661449
130	230	80	53.67661449
140	225	55	53.67661449
332	200	223	53.67661449
327	195	203	53.67661449
425	245	70	53.67661449
305	215	120	54.36477621
325	190	85	54.36477621
220	190	170	54.36477621
440	195	260	54.36477621
425	235	55	54.36477621
325	195	100	55.05293794
180	180	165	55.05293794
100	225	75	55.05293794
225	195	185	55.74109966
195	180	185	55.74109966
200	225	160	55.74109966
435	195	260	55.74109966
445	190	255	55.74109966
420	230	245	55.74109966
445	190	240	55.74109966
340	275	245	55.74109966
332	195	203	55.74109966
215	225	190	56.42926139
185	175	175	56.42926139
190	175	170	56.42926139
310	275	245	56.42926139
332	200	218	56.42926139
210	195	180	57.11742309
340	280	260	57.11742309
425	250	110	57.11742309
230	185	190	57.80558481
165	180	160	57.80558481
175	180	150	57.80558481
405	220	225	57.80558481
430	180	215	57.80558481
330	240	255	57.80558481
315	225	200	57.80558481
435	190	250	58.49374654
420	225	215	58.49374654
370	255	265	58.49374654
295	225	195	58.49374654
105	225	70	58.49374654
90	225	60	58.49374654
305	195	95	59.18190826
195	175	180	59.18190826
165	185	155	59.18190826
342	195	203	59.18190826
430	250	85	59.18190826
215	205	150	59.87006999
180	180	150	59.87006999
440	195	255	59.87006999
160	225	85	59.87006999
430	245	100	59.87006999
310	195	110	60.55823171
250	180	45	60.55823171
195	180	195	60.55823171
190	180	185	60.55823171
215	210	180	60.55823171
175	190	180	60.55823171
205	225	160	60.55823171
170	180	155	60.55823171
420	195	255	60.55823171
420	230	255	60.55823171
305	270	225	60.55823171
305	225	185	60.55823171
265	140	260	60.55823171
250	205	40	61.24639344
170	185	170	61.24639344
170	180	165	61.24639344
180	175	160	61.24639344
420	240	255	61.24639344
420	230	240	61.24639344
430	185	235	61.24639344
420	180	215	61.24639344
415	255	105	61.24639344
315	190	90	61.93455516
180	185	190	61.93455516
180	180	160	61.93455516
425	230	255	61.93455516
435	195	255	61.93455516
430	225	250	61.93455516
415	230	245	61.93455516
345	260	270	61.93455516
365	250	265	61.93455516
315	230	195	61.93455516
155	230	105	61.93455516
140	240	100	61.93455516
95	225	80	61.93455516
155	220	65	61.93455516
135	220	50	61.93455516
425	245	75	61.93455516
305	195	115	62.62271689
175	185	170	62.62271689
445	195	260	62.62271689
425	240	255	62.62271689
405	180	210	62.62271689
415	180	210	62.62271689
370	250	265	62.62271689
140	235	95	62.62271689
120	235	90	62.62271689
125	230	80	62.62271689
95	225	70	62.62271689
150	225	60	62.62271689
310	215	120	63.31087862
275	195	95	63.31087862
310	200	85	63.31087862
185	190	195	63.31087862
205	215	190	63.31087862
195	185	190	63.31087862
435	225	245	63.31087862
365	270	275	63.31087862
120	240	90	63.31087862
160	225	80	63.31087862
200	210	175	63.99904034
430	190	245	63.99904034
415	225	215	63.99904034
385	215	205	63.99904034
330	265	225	63.99904034
285	230	210	63.99904034
130	235	105	63.99904034
352	195	203	63.99904034
435	255	85	63.99904034
450	245	80	63.99904034
315	200	85	64.68720207
180	190	195	64.68720207
195	180	180	64.68720207
425	190	250	64.68720207
85	220	45	64.68720207
220	225	190	65.37536379
185	175	180	65.37536379
160	185	155	65.37536379
110	245	75	65.37536379
200	235	185	66.06352552
415	225	240	66.06352552
315	270	220	66.06352552
305	230	185	66.06352552
155	225	85	66.06352552
160	220	65	66.06352552
145	220	45	66.06352552
430	245	95	66.06352552
420	245	75	66.06352552
425	240	75	66.06352552
325	195	90	66.75168724
215	200	200	66.75168724
225	185	190	66.75168724
205	175	185	66.75168724
175	185	155	66.75168724
140	235	105	66.75168724
155	220	70	66.75168724
75	220	45	66.75168724
290	195	90	67.43984897
190	180	180	67.43984897
195	230	170	67.43984897
445	225	245	67.43984897
410	220	220	67.43984897
295	230	195	67.43984897
125	240	90	67.43984897
150	225	80	67.43984897
125	220	55	67.43984897
260	140	260	67.43984897
265	145	260	67.43984897
305	205	100	68.1280107
210	190	170	68.1280107
195	220	165	68.1280107
200	215	135	68.1280107
440	230	270	68.1280107
405	225	240	68.1280107
430	225	240	68.1280107
325	240	250	68.1280107
145	235	85	68.1280107
125	230	75	68.1280107
135	220	55	68.1280107
245	180	40	68.81617242
210	220	195	68.81617242
205	185	195	68.81617242
170	230	190	68.81617242
455	195	255	68.81617242
415	230	250	68.81617242
425	185	235	68.81617242
330	240	245	68.81617242
120	240	55	68.81617242
337	200	223	68.81617242
280	195	95	69.50433412
255	180	45	69.50433412
190	175	185	69.50433412
175	180	160	69.50433412
415	230	255	69.50433412
450	195	255	69.50433412
420	220	220	69.50433412
135	240	100	69.50433412
135	240	90	69.50433412
425	250	85	69.50433412
445	245	80	69.50433412
295	195	85	70.19249584
225	200	195	70.19249584
185	180	180	70.19249584
300	260	195	70.19249584
110	250	90	70.19249584
430	250	105	70.19249584
300	215	120	70.88065757
285	195	90	70.88065757
310	190	90	70.88065757
215	210	185	70.88065757
205	235	185	70.88065757
190	175	165	70.88065757
195	220	150	70.88065757
430	195	265	70.88065757
430	230	265	70.88065757
410	230	250	70.88065757
430	225	245	70.88065757
410	225	240	70.88065757
425	225	240	70.88065757
400	185	225	70.88065757
335	245	260	70.88065757
130	215	45	70.88065757
362	225	218	70.88065757
420	255	105	70.88065757
305	195	120	71.5688193
145	185	170	71.5688193
440	225	245	71.5688193
400	220	200	71.5688193
325	240	240	71.5688193
135	245	80	71.5688193
105	225	75	71.5688193
95	220	65	71.5688193
120	220	65	71.5688193
120	220	50	71.5688193
332	195	208	71.5688193
265	180	65	72.25698102
200	185	195	72.25698102
185	180	190	72.25698102
200	230	170	72.25698102
360	250	265	72.25698102
150	215	45	72.25698102
337	200	213	72.25698102
430	235	85	72.25698102
295	200	100	72.94514275
205	180	190	72.94514275
420	225	230	72.94514275
340	245	250	72.94514275
325	265	225	72.94514275
295	230	200	72.94514275
110	250	95	72.94514275
100	235	75	72.94514275
260	145	215	72.94514275
420	255	95	72.94514275
425	240	70	72.94514275
220	195	175	73.63330447
215	210	175	73.63330447
440	225	260	73.63330447
420	190	250	73.63330447
335	255	250	73.63330447
300	230	200	73.63330447
300	225	185	73.63330447
135	235	105	73.63330447
125	235	75	73.63330447
337	195	203	73.63330447
245	160	210	73.63330447
415	250	90	73.63330447
330	220	140	74.3214662
170	185	175	74.3214662
315	235	205	74.3214662
305	225	200	74.3214662
290	230	190	74.3214662
125	215	45	74.3214662
347	205	243	74.3214662
255	145	260	74.3214662
420	250	90	74.3214662
290	195	85	75.00962792
250	200	25	75.00962792
185	180	160	75.00962792
155	185	155	75.00962792
335	275	245	75.00962792
347	195	203	75.00962792
270	140	260	75.00962792
425	255	95	75.00962792
330	190	85	75.69778965
255	175	45	75.69778965
165	185	175	75.69778965
445	195	255	75.69778965
415	220	220	75.69778965
330	255	250	75.69778965
120	235	75	75.69778965
327	200	218	75.69778965
330	190	90	76.38595137
295	190	80	76.38595137
230	195	185	76.38595137
195	235	185	76.38595137
185	175	170	76.38595137
170	185	155	76.38595137
435	225	260	76.38595137
325	240	260	76.38595137
135	230	70	76.38595137
310	205	110	77.0741131
250	180	40	77.0741131
215	220	195	77.0741131
195	190	195	77.0741131
225	190	175	77.0741131
185	185	170	77.0741131
210	210	165	77.0741131
175	175	140	77.0741131
415	195	255	77.0741131
110	225	75	77.0741131
445	245	90	77.0741131
300	200	115	77.76227483
200	175	185	77.76227483
180	185	185	77.76227483
205	230	180	77.76227483
220	190	175	77.76227483
415	230	260	77.76227483
310	290	245	77.76227483
300	230	205	77.76227483
315	230	200	77.76227483
295	230	190	77.76227483
130	235	95	77.76227483
100	225	60	77.76227483
220	150	195	77.76227483
180	185	170	78.45043655
425	225	250	78.45043655
415	185	235	78.45043655
420	225	235	78.45043655
365	265	265	78.45043655
310	235	195	78.45043655
145	235	100	78.45043655
140	230	95	78.45043655
135	230	75	78.45043655
135	240	75	78.45043655
435	250	90	78.45043655
220	220	185	79.13859828
180	190	185	79.13859828
175	230	180	79.13859828
170	175	140	79.13859828
435	230	265	79.13859828
430	220	220	79.13859828
340	245	260	79.13859828
145	240	95	79.13859828
130	225	70	79.13859828
80	225	55	79.13859828
140	220	45	79.13859828
135	215	35	79.13859828
440	240	65	79.13859828
190	185	195	79.82676
215	220	190	79.82676
210	230	180	79.82676
185	200	180	79.82676
215	205	155	79.82676
425	190	245	79.82676
425	230	245	79.82676
345	280	260	79.82676
95	235	75	79.82676
270	140	250	79.82676
310	200	110	80.51492173
205	200	200	80.51492173
220	225	185	80.51492173
200	180	185	80.51492173
205	195	180	80.51492173
425	225	255	80.51492173
430	230	255	80.51492173
425	230	240	80.51492173
415	225	230	80.51492173
115	245	100	80.51492173
140	245	90	80.51492173
135	230	80	80.51492173
140	220	50	80.51492173
410	250	110	80.51492173
435	240	75	80.51492173
435	245	70	80.51492173
340	205	130	81.20308345
310	205	100	81.20308345
335	190	75	81.20308345
190	220	190	81.20308345
215	220	185	81.20308345
215	220	180	81.20308345
175	185	175	81.20308345
190	190	170	81.20308345
200	220	165	81.20308345
425	230	265	81.20308345
440	190	255	81.20308345
410	225	230	81.20308345
340	285	265	81.20308345
325	245	260	81.20308345
335	245	255	81.20308345
330	250	245	81.20308345
145	230	95	81.20308345
150	230	85	81.20308345
290	195	110	81.89124515
330	190	75	81.89124515
170	185	180	81.89124515
215	220	165	81.89124515
410	220	225	81.89124515
410	215	210	81.89124515
385	210	190	81.89124515
100	225	80	81.89124515
150	230	80	81.89124515
105	220	35	81.89124515
405	250	110	81.89124515
300	195	100	82.57940688
210	215	190	82.57940688
185	220	190	82.57940688
210	205	150	82.57940688
415	240	255	82.57940688
440	225	240	82.57940688
400	195	235	82.57940688
275	135	240	82.57940688
250	160	210	82.57940688
335	195	105	83.2675686
305	200	85	83.2675686
175	230	190	83.2675686
185	185	185	83.2675686
430	225	260	83.2675686
410	230	245	83.2675686
125	240	105	83.2675686
115	250	95	83.2675686
332	200	233	83.2675686
342	200	223	83.2675686
265	140	250	83.2675686
275	140	250	83.2675686
425	250	105	83.2675686
295	190	60	83.95573033
200	215	190	83.95573033
210	210	180	83.95573033
410	230	255	83.95573033
410	230	240	83.95573033
425	220	220	83.95573033
320	285	250	83.95573033
342	200	213	83.95573033
300	195	115	84.64389205
330	195	100	84.64389205
265	180	55	84.64389205
175	185	190	84.64389205
215	195	180	84.64389205
185	200	175	84.64389205
205	210	170	84.64389205
365	270	280	84.64389205
305	275	220	84.64389205
130	240	90	84.64389205
140	230	90	84.64389205
150	225	75	84.64389205
135	220	45	84.64389205
145	215	45	84.64389205
100	220	40	84.64389205
200	180	180	85.33205378
185	180	165	85.33205378
425	230	250	85.33205378
420	185	235	85.33205378
320	245	255	85.33205378
340	245	255	85.33205378
345	250	250	85.33205378
310	240	220	85.33205378
285	255	180	85.33205378
130	245	80	85.33205378
357	210	258	85.33205378
170	190	190	86.02021551
220	190	180	86.02021551
190	180	170	86.02021551
390	215	205	86.02021551
355	250	265	86.02021551
315	270	230	86.02021551
300	275	220	86.02021551
310	265	215	86.02021551
145	225	75	86.02021551
145	225	60	86.02021551
290	195	100	86.70837723
315	205	100	86.70837723
230	210	190	86.70837723
190	200	180	86.70837723
160	185	175	86.70837723
190	180	165	86.70837723
430	235	265	86.70837723
435	195	265	86.70837723
330	275	245	86.70837723
347	205	233	86.70837723
342	220	228	86.70837723
255	150	225	86.70837723
305	200	115	87.39653896
275	215	85	87.39653896
255	205	40	87.39653896
175	185	180	87.39653896
205	230	175	87.39653896
195	190	170	87.39653896
360	270	275	87.39653896
315	275	245	87.39653896
115	235	90	87.39653896
105	240	85	87.39653896
115	230	80	87.39653896
100	225	50	87.39653896
430	255	85	87.39653896
210	180	195	88.08470068
220	220	180	88.08470068
210	195	175	88.08470068
205	205	140	88.08470068
425	225	245	88.08470068
420	190	240	88.08470068
140	235	100	88.08470068
130	220	25	88.08470068
347	200	223	88.08470068
230	155	190	88.08470068
430	255	95	88.08470068
430	240	85	88.08470068
315	215	120	88.77286241
345	205	120	88.77286241
325	190	95	88.77286241
285	220	80	88.77286241
300	185	45	88.77286241
200	180	175	88.77286241
175	180	165	88.77286241
215	190	160	88.77286241
355	260	255	88.77286241
300	230	185	88.77286241
342	205	238	88.77286241
185	190	185	89.46102413
180	185	180	89.46102413
190	185	170	89.46102413
425	225	265	89.46102413
425	225	230	89.46102413
360	260	255	89.46102413
335	250	245	89.46102413
347	220	228	89.46102413
270	140	255	89.46102413
420	245	115	89.46102413
300	190	85	90.14918586
200	220	195	90.14918586
185	185	180	90.14918586
170	190	180	90.14918586
350	260	270	90.14918586
125	235	95	90.14918586
140	240	95	90.14918586
130	230	75	90.14918586
125	225	70	90.14918586
420	255	100	90.14918586
440	235	50	90.14918586
295	195	90	90.83734758
290	190	75	90.83734758
290	190	65	90.83734758
260	180	60	90.83734758
260	180	55	90.83734758
295	185	45	90.83734758
175	230	185	90.83734758
200	210	170	90.83734758
195	180	170	90.83734758
215	210	165	90.83734758
175	175	155	90.83734758
360	265	265	90.83734758
335	255	260	90.83734758
335	270	230	90.83734758
130	240	75	90.83734758
255	145	215	90.83734758
430	245	75	90.83734758
420	235	55	90.83734758
230	195	190	91.52550931
195	175	185	91.52550931
220	180	175	91.52550931
415	190	245	91.52550931
330	245	260	91.52550931
345	245	250	91.52550931
120	240	80	91.52550931
115	220	65	91.52550931
362	205	258	91.52550931
265	140	255	91.52550931
320	205	125	92.21367104
325	205	125	92.21367104
300	195	110	92.21367104
300	195	85	92.21367104
295	220	80	92.21367104
250	175	45	92.21367104
215	180	170	92.21367104
430	195	260	92.21367104
420	240	250	92.21367104
400	220	225	92.21367104
330	255	260	92.21367104
300	235	215	92.21367104
300	265	215	92.21367104
295	230	205	92.21367104
410	245	110	92.21367104
420	250	105	92.21367104
320	195	100	92.90183276
190	240	185	92.90183276
195	215	150	92.90183276
430	235	275	92.90183276
455	235	250	92.90183276
425	215	210	92.90183276
120	240	105	92.90183276
145	230	80	92.90183276
100	230	65	92.90183276
420	250	110	92.90183276
415	250	105	92.90183276
430	245	90	92.90183276
435	245	75	92.90183276
450	240	70	92.90183276
345	205	125	93.58999449
290	200	105	93.58999449
325	205	90	93.58999449
315	185	45	93.58999449
210	200	200	93.58999449
195	225	165	93.58999449
190	220	165	93.58999449
190	180	160	93.58999449
210	205	155	93.58999449
420	230	260	93.58999449
430	225	255	93.58999449
365	270	270	93.58999449
315	235	220	93.58999449
320	270	210	93.58999449
135	235	85	93.58999449
440	245	90	93.58999449
420	240	70	93.58999449
300	205	100	94.27815621
335	190	85	94.27815621
290	190	60	94.27815621
195	210	175	94.27815621
195	180	165	94.27815621
180	175	155	94.27815621
455	195	260	94.27815621
435	220	225	94.27815621
320	270	230	94.27815621
135	235	110	94.27815621
155	225	80	94.27815621
145	220	50	94.27815621
140	215	45	94.27815621
342	195	208	94.27815621
285	200	105	94.96631791
400	180	210	94.96631791
330	280	260	94.96631791
350	245	255	94.96631791
305	240	220	94.96631791
310	260	195	94.96631791
145	235	105	94.96631791
120	215	45	94.96631791
345	205	130	95.65447964
315	195	110	95.65447964
285	190	65	95.65447964
205	205	155	95.65447964
175	180	155	95.65447964
455	195	270	95.65447964
410	195	255	95.65447964
435	225	240	95.65447964
340	245	230	95.65447964
135	245	90	95.65447964
140	235	85	95.65447964
120	230	80	95.65447964
415	240	85	95.65447964
415	240	70	95.65447964
350	205	125	96.34264136
305	190	80	96.34264136
330	190	70	96.34264136
235	180	40	96.34264136
195	220	205	96.34264136
235	195	190	96.34264136
215	230	180	96.34264136
160	185	170	96.34264136
340	270	230	96.34264136
320	270	220	96.34264136
305	265	215	96.34264136
95	225	75	96.34264136
125	215	10	96.34264136
270	135	240	96.34264136
425	255	100	96.34264136
255	180	40	97.03080309
210	220	185	97.03080309
210	190	160	97.03080309
180	175	140	97.03080309
400	215	205	97.03080309
310	235	205	97.03080309
315	235	195	97.03080309
125	220	20	97.03080309
347	225	228	97.03080309
290	195	105	97.71896481
280	190	65	97.71896481
240	180	40	97.71896481
215	225	185	97.71896481
200	230	175	97.71896481
205	225	165	97.71896481
445	230	255	97.71896481
430	190	250	97.71896481
420	225	245	97.71896481
410	225	215	97.71896481
130	240	105	97.71896481
125	245	90	97.71896481
120	225	70	97.71896481
95	230	65	97.71896481
347	200	213	97.71896481
435	250	95	97.71896481
425	230	70	97.71896481
290	215	55	98.40712654
200	190	175	98.40712654
185	180	150	98.40712654
185	175	140	98.40712654
410	185	235	98.40712654
425	225	215	98.40712654
325	265	230	98.40712654
315	265	210	98.40712654
310	265	195	98.40712654
140	240	75	98.40712654
140	215	35	98.40712654
275	140	255	98.40712654
250	135	215	98.40712654
335	205	125	99.09528826
300	195	120	99.09528826
285	195	75	99.09528826
220	210	185	99.09528826
175	180	175	99.09528826
210	210	170	99.09528826
465	205	275	99.09528826
465	200	270	99.09528826
420	225	240	99.09528826
345	285	265	99.09528826
300	225	200	99.09528826
445	240	65	99.09528826
285	195	120	99.78344999
315	205	110	99.78344999
310	200	90	99.78344999
215	190	180	99.78344999
195	180	160	99.78344999
200	220	150	99.78344999
435	190	255	99.78344999
425	225	235	99.78344999
435	185	215	99.78344999
350	285	265	99.78344999
120	245	100	99.78344999
125	245	80	99.78344999
100	220	65	99.78344999
425	245	95	99.78344999
435	245	90	99.78344999
195	185	195	100.4716117
185	180	185	100.4716117
175	190	185	100.4716117
190	185	180	100.4716117
205	185	165	100.4716117
200	185	165	100.4716117
430	225	265	100.4716117
310	270	225	100.4716117
150	220	95	100.4716117
160	220	75	100.4716117
75	220	40	100.4716117
342	205	243	100.4716117
190	230	190	101.1597734
205	190	165	101.1597734
430	230	240	101.1597734
395	185	205	101.1597734
350	280	260	101.1597734
150	230	100	101.1597734
150	225	85	101.1597734
165	220	75	101.1597734
352	195	198	101.1597734
425	255	105	101.1597734
295	200	115	101.8479352
315	190	85	101.8479352
180	180	175	101.8479352
190	175	150	101.8479352
435	225	255	101.8479352
400	190	225	101.8479352
395	220	200	101.8479352
352	210	258	101.8479352
337	195	208	101.8479352
430	235	55	101.8479352
285	190	80	102.5360969
200	220	205	102.5360969
205	220	195	102.5360969
225	190	180	102.5360969
205	180	170	102.5360969
180	175	170	102.5360969
210	200	135	102.5360969
435	230	255	102.5360969
420	190	245	102.5360969
405	200	230	102.5360969
395	185	225	102.5360969
310	295	260	102.5360969
320	245	260	102.5360969
330	240	260	102.5360969
325	260	220	102.5360969
95	235	70	102.5360969
100	225	65	102.5360969
145	225	65	102.5360969
150	220	60	102.5360969
125	220	25	102.5360969
255	135	225	102.5360969
410	240	75	102.5360969
280	190	80	103.2242586
220	215	170	103.2242586
200	180	165	103.2242586
185	180	155	103.2242586
410	180	215	103.2242586
405	215	210	103.2242586
310	235	220	103.2242586
150	220	100	103.2242586
140	220	65	103.2242586
322	200	238	103.2242586
235	160	220	103.2242586
300	200	100	103.9124203
265	185	75	103.9124203
260	180	45	103.9124203
220	180	190	103.9124203
205	190	170	103.9124203
440	230	255	103.9124203
425	240	250	103.9124203
435	220	220	103.9124203
340	255	265	103.9124203
305	265	200	103.9124203
85	225	55	103.9124203
440	245	70	103.9124203
190	225	180	104.6005821
180	175	145	104.6005821
445	195	265	104.6005821
415	240	250	104.6005821
395	190	225	104.6005821
415	215	210	104.6005821
425	220	210	104.6005821
330	270	230	104.6005821
300	230	190	104.6005821
155	225	75	104.6005821
160	215	55	104.6005821
410	245	100	104.6005821
420	245	95	104.6005821
440	250	90	104.6005821
295	195	120	105.2887438
205	225	200	105.2887438
205	220	185	105.2887438
425	230	260	105.2887438
410	210	195	105.2887438
340	275	255	105.2887438
345	255	255	105.2887438
110	225	70	105.2887438
95	220	45	105.2887438
135	215	45	105.2887438
327	200	223	105.2887438
435	240	65	105.2887438
405	225	50	105.2887438
260	180	40	105.9769055
195	185	180	105.9769055
185	190	170	105.9769055
430	215	210	105.9769055
315	265	215	105.9769055
115	240	105	105.9769055
130	245	90	105.9769055
100	235	80	105.9769055
150	220	70	105.9769055
332	220	223	105.9769055
235	160	190	105.9769055
415	255	100	105.9769055
425	250	80	105.9769055
415	240	75	105.9769055
430	235	60	105.9769055
335	190	95	106.6650672
320	195	90	106.6650672
300	190	75	106.6650672
300	190	60	106.6650672
180	220	190	106.6650672
215	200	185	106.6650672
175	235	185	106.6650672
165	185	170	106.6650672
185	175	145	106.6650672
455	205	270	106.6650672
430	220	215	106.6650672
330	285	255	106.6650672
295	225	200	106.6650672
115	240	95	106.6650672
115	240	90	106.6650672
75	225	55	106.6650672
250	135	225	106.6650672
420	235	75	106.6650672
420	240	75	106.6650672
430	240	70	106.6650672
315	200	125	107.3532289
285	195	100	107.3532289
315	205	90	107.3532289
210	225	185	107.3532289
210	190	165	107.3532289
195	230	165	107.3532289
335	280	250	107.3532289
295	260	195	107.3532289
130	235	100	107.3532289
145	235	90	107.3532289
140	225	70	107.3532289
145	220	60	107.3532289
105	225	50	107.3532289
115	220	50	107.3532289
295	195	110	108.0413907
290	200	100	108.0413907
310	205	90	108.0413907
285	195	85	108.0413907
290	220	80	108.0413907
285	190	70	108.0413907
325	190	70	108.0413907
205	180	180	108.0413907
180	190	180	108.0413907
415	190	250	108.0413907
345	255	265	108.0413907
350	250	265	108.0413907
320	235	210	108.0413907
125	235	105	108.0413907
130	240	100	108.0413907
125	225	65	108.0413907
265	145	215	108.0413907
420	250	85	108.0413907
430	240	55	108.0413907
285	190	75	108.7295524
340	190	75	108.7295524
195	235	175	108.7295524
190	225	175	108.7295524
200	180	170	108.7295524
180	180	155	108.7295524
310	235	215	108.7295524
295	270	205	108.7295524
115	225	70	108.7295524
105	225	60	108.7295524
105	220	50	108.7295524
337	195	218	108.7295524
300	230	120	109.4177141
320	215	120	109.4177141
325	215	120	109.4177141
315	200	80	109.4177141
270	185	75	109.4177141
265	180	60	109.4177141
220	200	185	109.4177141
395	220	205	109.4177141
315	240	220	109.4177141
320	235	215	109.4177141
135	235	115	109.4177141
130	230	70	109.4177141
352	225	248	109.4177141
270	150	270	109.4177141
260	145	265	109.4177141
425	225	65	109.4177141
290	195	120	110.1058758
310	200	115	110.1058758
295	195	100	110.1058758
305	195	100	110.1058758
215	185	195	110.1058758
215	215	190	110.1058758
215	235	190	110.1058758
195	225	180	110.1058758
185	235	180	110.1058758
190	225	165	110.1058758
405	225	230	110.1058758
445	220	230	110.1058758
395	220	225	110.1058758
310	270	235	110.1058758
285	265	205	110.1058758
130	215	40	110.1058758
120	225	25	110.1058758
337	195	198	110.1058758
425	230	75	110.1058758
425	240	60	110.1058758
200	220	200	110.7940376
195	230	190	110.7940376
180	230	180	110.7940376
180	230	170	110.7940376
210	220	165	110.7940376
435	230	260	110.7940376
405	180	215	110.7940376
330	245	255	110.7940376
310	270	220	110.7940376
420	225	65	110.7940376
340	205	125	111.4821993
330	215	120	111.4821993
335	200	110	111.4821993
310	195	95	111.4821993
265	185	80	111.4821993
200	190	170	111.4821993
190	185	160	111.4821993
465	210	275	111.4821993
330	240	240	111.4821993
290	230	205	111.4821993
290	230	200	111.4821993
265	250	150	111.4821993
145	230	105	111.4821993
100	245	85	111.4821993
105	235	75	111.4821993
130	235	75	111.4821993
140	230	75	111.4821993
332	220	243	111.4821993
327	195	228	111.4821993
270	145	215	111.4821993
430	250	80	111.4821993
445	235	65	111.4821993
