x	y	z	g
185	230	100	13647.56755
210	220	80	13647.56755
235	180	55	13647.56755
170	180	130	13873.94579
170	185	130	13873.94579
160	180	125	13873.94579
205	225	100	13873.94579
185	220	95	13873.94579
95	180	285	13873.94579
120	170	245	13873.94579
130	195	210	13873.94579
160	200	130	14100.32403
170	220	125	14100.32403
175	185	125	14100.32403
210	230	120	14100.32403
215	230	110	14100.32403
245	180	40	14100.32403
310	250	80	14100.32403
150	170	55	14100.32403
280	195	95	14326.70226
190	175	115	14326.70226
205	250	115	14326.70226
205	180	90	14326.70226
220	220	80	14326.70226
230	200	160	14326.70226
180	185	140	14553.0805
155	200	125	14553.0805
195	180	110	14553.0805
240	210	55	14553.0805
300	260	115	14553.0805
285	195	90	14779.45874
170	225	140	14779.45874
170	175	125	14779.45874
165	210	115	14779.45874
175	235	115	14779.45874
210	230	110	14779.45874
210	225	100	14779.45874
190	175	95	14779.45874
200	185	85	14779.45874
135	200	225	14779.45874
310	220	75	15005.83698
165	215	130	15005.83698
195	185	125	15005.83698
200	220	60	15005.83698
180	185	125	15232.21522
195	180	120	15232.21522
210	235	115	15232.21522
180	230	100	15232.21522
205	160	255	15232.21522
295	200	100	15458.59346
150	200	140	15458.59346
175	180	120	15458.59346
205	240	100	15458.59346
220	225	90	15458.59346
235	180	60	15458.59346
320	195	115	15458.59346
95	175	270	15458.59346
300	260	120	15458.59346
195	250	120	15684.9717
165	210	105	15684.9717
240	175	45	15684.9717
335	210	110	15684.9717
215	200	175	15684.9717
110	175	250	15684.9717
165	180	130	15911.34994
200	250	120	15911.34994
210	185	105	15911.34994
230	180	50	15911.34994
230	205	180	15911.34994
220	195	175	15911.34994
140	175	75	15911.34994
195	180	90	16137.72819
225	185	85	16137.72819
250	200	25	16137.72819
100	195	280	16137.72819
170	185	135	16364.10643
215	185	105	16364.10643
215	220	80	16364.10643
230	195	160	16364.10643
160	170	50	16364.10643
165	230	140	16590.48467
185	235	115	16590.48467
195	175	100	16590.48467
210	185	85	16590.48467
100	175	260	16590.48467
165	175	125	16816.86291
165	220	125	16816.86291
185	190	125	16816.86291
195	185	100	16816.86291
170	210	95	16816.86291
205	175	70	16816.86291
225	200	155	16816.86291
105	170	250	16816.86291
165	220	135	17043.24115
180	175	115	17043.24115
200	185	115	17043.24115
175	230	110	17043.24115
240	180	65	17043.24115
235	180	50	17043.24115
230	200	175	17043.24115
270	220	140	17043.24115
110	205	285	17043.24115
110	170	250	17043.24115
175	240	130	17269.61939
200	185	100	17269.61939
215	185	95	17269.61939
220	225	95	17269.61939
225	205	170	17269.61939
200	190	115	17495.99763
205	230	110	17495.99763
220	240	95	17495.99763
230	220	80	17495.99763
210	175	70	17495.99763
330	215	130	17495.99763
110	200	260	17495.99763
190	185	125	17722.37587
165	220	120	17722.37587
170	230	110	17722.37587
195	200	110	17722.37587
115	185	230	17722.37587
180	185	135	17948.75411
145	185	130	17948.75411
175	200	130	17948.75411
180	180	115	17948.75411
175	195	110	17948.75411
215	240	105	17948.75411
215	225	90	17948.75411
110	205	260	17948.75411
160	215	130	18175.13235
190	220	120	18175.13235
165	220	115	18175.13235
165	220	110	18175.13235
205	185	105	18175.13235
190	190	100	18175.13235
180	220	95	18175.13235
210	225	90	18175.13235
170	185	140	18401.51058
210	220	85	18401.51058
210	215	70	18401.51058
115	200	240	18401.51058
135	190	195	18401.51058
235	200	250	18401.51058
170	215	120	18627.88882
195	220	120	18627.88882
200	195	95	18627.88882
330	210	110	18627.88882
120	185	225	18627.88882
305	200	85	18854.26706
165	225	130	18854.26706
205	230	120	18854.26706
195	185	115	18854.26706
210	230	105	18854.26706
180	215	120	19080.64531
210	230	115	19080.64531
170	210	110	19080.64531
210	230	100	19080.64531
225	220	80	19080.64531
235	170	250	19080.64531
205	185	120	19307.02355
165	195	110	19307.02355
195	200	105	19307.02355
175	210	100	19307.02355
230	200	255	19307.02355
205	160	245	19307.02355
180	180	110	19533.40179
195	180	95	19533.40179
220	185	95	19533.40179
225	205	40	19533.40179
170	225	135	19759.78003
180	190	135	19759.78003
190	180	100	19759.78003
110	170	255	19759.78003
140	195	210	19759.78003
290	195	100	19986.15827
190	200	110	19986.15827
190	180	95	19986.15827
325	200	125	19986.15827
100	190	265	19986.15827
165	180	125	20212.53651
210	255	115	20212.53651
205	185	110	20212.53651
175	230	105	20212.53651
185	190	100	20212.53651
230	225	155	20212.53651
170	180	125	20438.91475
210	240	115	20438.91475
170	195	105	20438.91475
220	190	100	20438.91475
110	200	255	20438.91475
125	185	215	20438.91475
260	200	240	20438.91475
170	235	140	20665.29299
190	245	125	20665.29299
180	180	105	20665.29299
205	180	95	20665.29299
240	180	45	20665.29299
115	170	235	20665.29299
240	165	235	20665.29299
145	175	70	20665.29299
275	200	105	20891.67123
155	220	135	20891.67123
195	190	115	20891.67123
200	185	110	20891.67123
190	185	100	20891.67123
175	235	140	21118.04947
180	220	125	21118.04947
195	185	110	21118.04947
210	190	110	21118.04947
220	235	80	21118.04947
275	220	90	21344.42771
295	195	90	21344.42771
330	195	45	21344.42771
205	230	115	21344.42771
210	245	105	21344.42771
180	210	100	21344.42771
185	180	100	21344.42771
200	235	85	21344.42771
205	175	85	21344.42771
115	190	240	21344.42771
230	170	255	21344.42771
200	160	250	21344.42771
235	165	235	21344.42771
175	185	130	21570.80595
185	175	115	21570.80595
215	190	105	21570.80595
105	175	285	21570.80595
100	175	265	21570.80595
110	160	250	21570.80595
300	195	85	21797.18419
200	220	85	21797.18419
235	180	65	21797.18419
225	195	160	21797.18419
115	160	245	21797.18419
185	225	140	22023.56244
210	245	120	22023.56244
190	240	115	22023.56244
215	245	105	22023.56244
225	215	70	22023.56244
135	195	225	22023.56244
290	200	105	22249.94068
170	200	130	22249.94068
165	235	125	22249.94068
200	240	100	22249.94068
185	225	95	22249.94068
190	220	95	22249.94068
190	180	90	22249.94068
120	185	230	22249.94068
255	165	235	22249.94068
185	210	105	22476.31892
185	180	95	22476.31892
200	175	85	22476.31892
235	220	85	22476.31892
325	215	140	22476.31892
230	170	250	22476.31892
285	200	105	22702.69715
160	205	140	22702.69715
170	220	135	22702.69715
200	180	70	22702.69715
225	230	170	22702.69715
195	240	115	22929.07539
210	195	115	22929.07539
195	240	100	22929.07539
205	180	85	22929.07539
125	185	230	22929.07539
225	170	255	22929.07539
305	190	80	23155.45363
150	195	135	23155.45363
160	220	125	23155.45363
235	180	40	23155.45363
325	190	140	23155.45363
340	215	105	23155.45363
95	175	265	23155.45363
115	210	255	23155.45363
140	175	70	23155.45363
155	225	130	23381.83187
170	220	115	23381.83187
200	175	70	23381.83187
200	215	65	23381.83187
225	205	180	23381.83187
230	205	170	23381.83187
230	200	155	23381.83187
120	170	235	23381.83187
315	230	45	23381.83187
160	225	135	23608.21011
165	220	130	23608.21011
165	225	115	23608.21011
180	230	105	23608.21011
220	225	105	23608.21011
205	230	100	23608.21011
175	225	95	23608.21011
210	225	75	23608.21011
240	180	40	23608.21011
220	170	255	23608.21011
325	185	45	23834.58835
175	225	140	23834.58835
155	200	130	23834.58835
180	190	105	23834.58835
210	185	95	23834.58835
195	180	80	23834.58835
225	225	75	23834.58835
325	215	130	23834.58835
225	235	170	23834.58835
145	155	215	23834.58835
230	195	245	23834.58835
160	230	135	24060.96659
150	185	130	24060.96659
205	180	105	24060.96659
215	195	175	24060.96659
110	190	260	24060.96659
120	190	245	24060.96659
310	200	90	24287.34483
155	220	130	24287.34483
165	190	110	24287.34483
185	180	90	24287.34483
235	185	75	24287.34483
130	200	225	24287.34483
185	185	125	24513.72307
195	180	115	24513.72307
205	190	115	24513.72307
190	185	110	24513.72307
175	185	95	24513.72307
180	185	95	24513.72307
205	200	255	24513.72307
155	205	140	24740.10131
190	230	120	24740.10131
175	190	95	24740.10131
145	165	210	24740.10131
175	220	135	24966.47956
200	180	105	24966.47956
200	190	85	24966.47956
210	235	85	24966.47956
190	175	80	24966.47956
195	220	60	24966.47956
175	190	140	25192.8578
180	220	135	25192.8578
170	190	130	25192.8578
175	220	125	25192.8578
190	240	105	25192.8578
200	175	100	25192.8578
205	200	90	25192.8578
195	185	85	25192.8578
325	185	125	25192.8578
105	170	255	25192.8578
125	160	245	25192.8578
120	180	210	25192.8578
255	200	240	25192.8578
310	210	50	25419.23604
190	240	125	25419.23604
180	180	95	25419.23604
195	180	85	25419.23604
210	180	75	25419.23604
205	215	70	25419.23604
110	195	245	25419.23604
200	240	125	25645.61428
160	180	120	25645.61428
175	190	100	25645.61428
235	220	80	25645.61428
220	235	175	25645.61428
235	200	160	25645.61428
200	245	125	25871.99252
190	225	110	25871.99252
215	240	110	25871.99252
195	190	85	25871.99252
200	175	75	25871.99252
215	215	70	25871.99252
225	220	70	25871.99252
240	180	50	25871.99252
175	225	130	26098.37076
175	220	115	26098.37076
215	240	95	26098.37076
210	210	55	26098.37076
135	205	225	26098.37076
185	185	110	26324.749
205	250	110	26324.749
195	240	105	26324.749
195	190	100	26324.749
210	235	90	26324.749
230	215	70	26324.749
235	200	155	26324.749
100	175	270	26324.749
300	190	75	26551.12724
150	200	130	26551.12724
200	220	120	26551.12724
165	200	115	26551.12724
205	235	115	26551.12724
200	235	105	26551.12724
200	240	105	26551.12724
210	240	100	26551.12724
215	185	100	26551.12724
230	220	75	26551.12724
235	175	60	26551.12724
330	185	125	26551.12724
145	155	220	26551.12724
240	170	250	26551.12724
285	195	100	26777.50547
305	220	75	26777.50547
155	220	125	26777.50547
170	225	115	26777.50547
185	230	95	26777.50547
235	210	55	26777.50547
120	170	240	26777.50547
290	200	100	27003.88371
310	205	90	27003.88371
200	250	115	27003.88371
175	180	110	27003.88371
200	190	110	27003.88371
210	240	85	27003.88371
330	190	140	27003.88371
315	195	115	27003.88371
295	220	75	27230.26195
150	190	125	27230.26195
185	235	105	27230.26195
190	225	105	27230.26195
200	180	85	27230.26195
235	220	65	27230.26195
130	160	245	27230.26195
315	200	80	27456.64019
205	225	95	27456.64019
110	180	260	27456.64019
145	200	210	27456.64019
205	160	250	27456.64019
295	195	100	27683.01844
190	225	140	27683.01844
165	185	125	27683.01844
165	215	120	27683.01844
165	235	120	27683.01844
185	225	110	27683.01844
195	235	110	27683.01844
205	230	105	27683.01844
190	225	95	27683.01844
205	225	90	27683.01844
205	240	90	27683.01844
195	220	85	27683.01844
225	215	65	27683.01844
335	215	135	27683.01844
310	235	50	27683.01844
185	230	120	27909.39668
200	230	110	27909.39668
200	230	100	27909.39668
170	220	95	27909.39668
200	225	95	27909.39668
205	180	75	27909.39668
95	190	270	27909.39668
175	245	130	28135.77492
180	190	100	28135.77492
190	185	90	28135.77492
230	180	65	28135.77492
230	180	60	28135.77492
310	195	115	28135.77492
155	180	155	28135.77492
315	220	85	28362.15316
180	225	140	28362.15316
175	230	120	28362.15316
170	215	110	28362.15316
210	225	95	28362.15316
190	180	80	28362.15316
325	205	145	28362.15316
105	175	250	28362.15316
175	175	130	28588.5314
185	220	120	28588.5314
185	225	105	28588.5314
225	230	75	28588.5314
330	210	115	28588.5314
310	250	85	28588.5314
160	225	130	28814.90964
165	200	125	28814.90964
175	215	125	28814.90964
180	185	120	28814.90964
185	215	120	28814.90964
205	190	120	28814.90964
180	235	105	28814.90964
215	180	75	28814.90964
120	165	240	28814.90964
170	205	130	29041.28788
175	180	125	29041.28788
195	200	125	29041.28788
200	195	125	29041.28788
165	180	120	29041.28788
200	200	110	29041.28788
105	195	285	29041.28788
115	195	245	29041.28788
115	165	240	29041.28788
305	215	75	29267.66612
175	230	135	29267.66612
185	220	125	29267.66612
205	255	120	29267.66612
170	210	115	29267.66612
175	215	115	29267.66612
195	180	105	29267.66612
195	180	100	29267.66612
220	215	65	29267.66612
120	185	235	29267.66612
140	155	220	29267.66612
315	210	50	29494.04436
180	190	140	29494.04436
205	195	115	29494.04436
185	230	90	29494.04436
205	220	80	29494.04436
195	180	70	29494.04436
210	190	60	29494.04436
310	185	130	29494.04436
335	215	125	29494.04436
315	190	70	29720.4226
180	225	135	29720.4226
155	185	130	29720.4226
165	205	125	29720.4226
165	195	120	29720.4226
210	195	110	29720.4226
175	180	105	29720.4226
200	185	70	29720.4226
120	210	250	29720.4226
245	165	235	29720.4226
300	255	110	29720.4226
280	200	105	29946.80084
185	240	120	29946.80084
190	185	115	29946.80084
175	220	95	29946.80084
185	225	90	29946.80084
215	215	65	29946.80084
320	200	130	29946.80084
110	165	285	29946.80084
95	180	270	29946.80084
120	175	240	29946.80084
160	185	125	30173.17908
170	235	125	30173.17908
195	190	120	30173.17908
200	230	120	30173.17908
220	190	95	30173.17908
215	235	90	30173.17908
195	185	70	30173.17908
230	210	55	30173.17908
170	195	120	30399.55732
170	215	115	30399.55732
195	245	110	30399.55732
235	215	70	30399.55732
300	200	85	30625.93556
170	240	130	30625.93556
195	230	120	30625.93556
200	230	115	30625.93556
185	180	105	30625.93556
195	225	95	30625.93556
220	205	95	30625.93556
185	185	90	30625.93556
190	230	90	30625.93556
140	160	215	30625.93556
145	195	210	30625.93556
225	165	245	30625.93556
175	230	125	30852.3138
205	240	120	30852.3138
215	240	85	30852.3138
230	180	55	30852.3138
115	185	235	30852.3138
150	165	190	30852.3138
290	205	105	31078.69204
165	205	140	31078.69204
170	225	130	31078.69204
190	225	80	31078.69204
200	180	75	31078.69204
225	180	50	31078.69204
310	185	135	31078.69204
125	185	225	31078.69204
250	165	235	31078.69204
185	190	140	31305.07028
185	185	95	31305.07028
305	190	90	31531.44852
310	190	85	31531.44852
320	200	125	31531.44852
240	200	250	31531.44852
205	195	95	31757.82676
220	235	85	31757.82676
330	215	135	31757.82676
105	175	265	31757.82676
110	190	255	31757.82676
215	170	255	31757.82676
300	220	80	31984.205
145	190	125	31984.205
190	240	120	31984.205
190	235	110	31984.205
195	175	85	31984.205
205	185	70	31984.205
215	195	70	31984.205
110	200	250	31984.205
125	165	225	31984.205
225	170	250	31984.205
295	260	125	31984.205
280	205	110	32210.58324
160	220	120	32210.58324
195	245	115	32210.58324
275	220	140	32210.58324
110	160	260	32210.58324
120	185	215	32210.58324
140	165	210	32210.58324
200	165	250	32210.58324
310	230	45	32210.58324
310	200	25	32436.96148
180	200	130	32436.96148
180	180	125	32436.96148
180	220	120	32436.96148
185	190	120	32436.96148
160	195	110	32436.96148
210	240	110	32436.96148
205	175	80	32436.96148
205	215	65	32436.96148
100	180	270	32436.96148
130	205	230	32436.96148
200	225	125	32663.33972
180	240	115	32663.33972
185	210	100	32663.33972
205	185	90	32663.33972
210	215	65	32663.33972
220	205	180	32663.33972
120	170	225	32663.33972
300	215	75	32889.71796
170	175	130	32889.71796
175	230	130	32889.71796
185	215	115	32889.71796
165	215	110	32889.71796
195	190	105	32889.71796
190	230	95	32889.71796
220	235	95	32889.71796
235	180	45	32889.71796
210	210	40	32889.71796
120	185	240	32889.71796
170	240	125	33116.0962
200	240	120	33116.0962
175	190	105	33116.0962
190	180	105	33116.0962
170	225	95	33116.0962
190	185	85	33116.0962
210	195	120	33342.47444
230	230	80	33342.47444
230	230	170	33342.47444
280	220	140	33342.47444
125	170	220	33342.47444
300	220	75	33568.85269
170	230	125	33568.85269
185	240	125	33568.85269
200	245	120	33568.85269
200	185	105	33568.85269
210	185	90	33568.85269
190	215	80	33568.85269
330	225	135	33568.85269
315	185	130	33568.85269
120	200	235	33568.85269
170	230	130	33795.23093
185	195	130	33795.23093
190	235	105	33795.23093
215	185	90	33795.23093
125	200	225	33795.23093
160	200	125	34021.60917
170	225	120	34021.60917
200	245	115	34021.60917
190	200	105	34021.60917
335	215	130	34021.60917
335	185	125	34021.60917
100	165	270	34021.60917
110	165	250	34021.60917
235	200	255	34021.60917
330	185	45	34247.98741
180	235	140	34247.98741
180	240	125	34247.98741
200	225	100	34247.98741
175	210	95	34247.98741
220	210	55	34247.98741
245	180	50	34247.98741
330	185	120	34247.98741
105	190	265	34247.98741
125	190	210	34247.98741
170	215	125	34474.36565
160	200	120	34474.36565
185	245	120	34474.36565
190	190	115	34474.36565
170	190	110	34474.36565
200	245	110	34474.36565
225	220	55	34474.36565
220	205	35	34474.36565
220	200	180	34474.36565
225	235	175	34474.36565
115	170	230	34474.36565
160	200	135	34700.74389
180	230	130	34700.74389
185	230	125	34700.74389
195	195	115	34700.74389
205	185	95	34700.74389
215	215	55	34700.74389
165	200	135	34927.12213
175	225	135	34927.12213
155	210	130	34927.12213
200	200	125	34927.12213
170	180	120	34927.12213
185	240	110	34927.12213
195	185	90	34927.12213
215	235	85	34927.12213
100	185	285	34927.12213
170	185	125	35153.50036
190	230	125	35153.50036
210	200	90	35153.50036
185	225	85	35153.50036
225	220	75	35153.50036
245	185	55	35153.50036
120	160	250	35153.50036
180	190	125	35379.8786
235	215	80	35379.8786
220	220	70	35379.8786
115	185	240	35379.8786
310	190	80	35606.25684
290	195	75	35606.25684
195	250	125	35606.25684
210	185	115	35606.25684
205	190	105	35606.25684
220	215	70	35606.25684
225	180	60	35606.25684
330	200	125	35606.25684
315	200	125	35606.25684
210	190	240	35606.25684
215	190	95	35832.63508
190	190	85	35832.63508
215	190	60	35832.63508
215	210	55	35832.63508
105	180	260	35832.63508
170	225	240	35832.63508
170	230	140	36059.01332
170	205	125	36059.01332
195	215	115	36059.01332
205	230	70	36059.01332
210	180	65	36059.01332
340	210	105	36059.01332
235	200	180	36059.01332
110	195	250	36059.01332
150	195	195	36059.01332
220	165	245	36059.01332
280	205	105	36285.39156
195	245	125	36285.39156
205	235	105	36285.39156
215	225	105	36285.39156
325	200	130	36285.39156
280	215	85	36511.76981
235	205	180	36511.76981
105	170	260	36511.76981
230	165	235	36511.76981
155	215	130	36738.14805
165	200	110	36738.14805
220	225	110	36738.14805
215	240	100	36738.14805
190	220	80	36738.14805
205	215	55	36738.14805
135	160	220	36738.14805
295	215	75	36964.52629
170	225	125	36964.52629
185	230	105	36964.52629
200	240	95	36964.52629
120	195	230	36964.52629
125	195	225	36964.52629
230	190	245	36964.52629
305	200	80	37190.90453
195	225	140	37190.90453
175	200	120	37190.90453
200	240	115	37190.90453
195	235	105	37190.90453
235	185	60	37190.90453
225	210	50	37190.90453
305	195	85	37417.28277
175	230	140	37417.28277
170	200	120	37417.28277
190	210	105	37417.28277
205	235	90	37417.28277
230	215	65	37417.28277
305	195	115	37417.28277
115	165	250	37417.28277
125	170	215	37417.28277
125	195	215	37417.28277
295	205	105	37643.66101
175	235	125	37643.66101
180	240	120	37643.66101
200	190	120	37643.66101
180	215	100	37643.66101
220	220	85	37643.66101
300	200	80	37870.03925
155	200	140	37870.03925
165	190	140	37870.03925
170	245	135	37870.03925
180	185	105	37870.03925
215	225	95	37870.03925
195	195	90	37870.03925
230	220	85	37870.03925
315	200	130	37870.03925
105	165	255	37870.03925
285	205	105	38096.41749
320	195	45	38096.41749
170	190	140	38096.41749
160	185	120	38096.41749
205	185	115	38096.41749
205	240	115	38096.41749
205	245	115	38096.41749
200	190	105	38096.41749
210	190	105	38096.41749
340	215	130	38096.41749
325	185	120	38096.41749
110	165	255	38096.41749
120	195	225	38096.41749
130	195	225	38096.41749
305	190	85	38322.79573
180	205	135	38322.79573
210	240	90	38322.79573
225	235	85	38322.79573
215	235	80	38322.79573
225	200	165	38322.79573
115	180	220	38322.79573
315	195	45	38549.17397
155	215	135	38549.17397
155	215	125	38549.17397
200	235	115	38549.17397
210	190	115	38549.17397
175	210	110	38549.17397
180	235	110	38549.17397
210	170	245	38549.17397
215	185	230	38549.17397
305	190	60	38775.55221
325	195	45	38775.55221
160	190	130	38775.55221
190	250	125	38775.55221
165	220	100	38775.55221
175	230	100	38775.55221
195	195	95	38775.55221
225	210	55	38775.55221
330	205	145	38775.55221
335	210	115	38775.55221
100	195	270	38775.55221
115	170	240	38775.55221
200	200	105	39001.93045
200	190	60	39001.93045
230	200	165	39001.93045
110	160	255	39001.93045
110	175	245	39001.93045
235	195	240	39001.93045
295	205	100	39228.30869
175	240	125	39228.30869
160	195	120	39228.30869
175	215	110	39228.30869
190	230	100	39228.30869
200	225	70	39228.30869
200	220	65	39228.30869
105	190	250	39228.30869
155	185	125	39454.68693
155	200	120	39454.68693
205	195	100	39454.68693
200	185	90	39454.68693
230	220	70	39454.68693
170	180	115	39681.06517
205	195	110	39681.06517
210	240	95	39681.06517
125	180	210	39681.06517
280	195	100	39907.44341
310	215	65	39907.44341
180	230	140	39907.44341
185	250	135	39907.44341
180	215	125	39907.44341
195	185	105	39907.44341
235	175	50	39907.44341
100	170	285	39907.44341
115	215	285	39907.44341
105	195	265	39907.44341
115	160	250	39907.44341
300	205	75	40133.82165
175	185	120	40133.82165
205	195	120	40133.82165
175	180	115	40133.82165
170	180	110	40133.82165
175	185	105	40133.82165
205	240	95	40133.82165
205	195	85	40133.82165
215	190	85	40133.82165
340	225	135	40133.82165
110	190	245	40133.82165
115	190	245	40133.82165
175	240	135	40360.19989
175	240	120	40360.19989
170	215	100	40360.19989
190	185	95	40360.19989
210	230	95	40360.19989
190	180	85	40360.19989
345	215	130	40360.19989
330	200	130	40360.19989
150	195	190	40360.19989
215	170	245	40360.19989
305	250	85	40360.19989
170	215	130	40586.57813
150	210	125	40586.57813
215	230	65	40586.57813
225	200	180	40586.57813
200	195	245	40586.57813
235	165	230	40586.57813
315	195	70	40812.95637
170	200	135	40812.95637
170	220	130	40812.95637
185	230	110	40812.95637
190	195	100	40812.95637
180	225	95	40812.95637
190	195	90	40812.95637
220	185	90	40812.95637
190	175	85	40812.95637
235	240	180	40812.95637
165	185	130	41039.33461
170	235	120	41039.33461
200	230	90	41039.33461
205	190	85	41039.33461
220	225	85	41039.33461
210	190	55	41039.33461
320	185	130	41039.33461
115	175	240	41039.33461
245	165	240	41039.33461
165	190	130	41265.71285
185	185	115	41265.71285
200	185	65	41265.71285
205	220	65	41265.71285
205	190	60	41265.71285
250	200	240	41265.71285
185	245	135	41492.09109
170	200	115	41492.09109
200	180	115	41492.09109
180	185	110	41492.09109
185	235	110	41492.09109
215	205	95	41492.09109
200	225	90	41492.09109
210	185	70	41492.09109
145	185	60	41492.09109
285	200	100	41718.46933
180	230	125	41718.46933
215	225	85	41718.46933
315	185	135	41718.46933
115	190	230	41718.46933
145	170	205	41718.46933
145	160	200	41718.46933
205	195	245	41718.46933
300	255	115	41718.46933
185	235	140	41944.84757
155	190	125	41944.84757
180	190	120	41944.84757
195	210	120	41944.84757
185	220	115	41944.84757
165	225	110	41944.84757
220	185	65	41944.84757
215	205	40	41944.84757
270	220	145	41944.84757
235	195	245	41944.84757
300	195	90	42171.22581
165	185	140	42171.22581
175	205	130	42171.22581
210	245	110	42171.22581
215	230	95	42171.22581
200	225	85	42171.22581
235	215	65	42171.22581
220	190	60	42171.22581
235	215	60	42171.22581
165	205	135	42397.60406
185	205	135	42397.60406
215	230	175	42397.60406
230	205	175	42397.60406
130	190	200	42397.60406
245	190	240	42397.60406
295	190	75	42623.9823
170	205	140	42623.9823
180	245	130	42623.9823
160	190	115	42623.9823
190	215	115	42623.9823
170	185	105	42623.9823
205	230	95	42623.9823
205	215	50	42623.9823
235	215	180	42623.9823
140	160	220	42623.9823
300	255	120	42623.9823
165	210	120	42850.36054
190	215	120	42850.36054
185	240	115	42850.36054
195	195	100	42850.36054
235	220	70	42850.36054
130	185	215	42850.36054
140	170	205	42850.36054
225	190	245	42850.36054
290	205	100	43076.73878
305	205	30	43076.73878
190	245	135	43076.73878
165	200	120	43076.73878
