x	y	z	g
215	230	95	5.285805856
200	225	85	5.285805856
235	215	65	5.285805856
220	190	60	5.285805856
235	215	60	5.285805856
300	195	80	5.285805856
170	230	230	5.285805856
165	205	135	5.309892452
185	205	135	5.309892452
100	210	95	5.309892452
240	210	160	5.309892452
255	185	160	5.309892452
170	205	140	5.333979049
180	245	130	5.333979049
160	190	115	5.333979049
190	215	115	5.333979049
170	185	105	5.333979049
205	230	95	5.333979049
205	215	50	5.333979049
110	180	115	5.333979049
260	195	165	5.333979049
295	190	65	5.333979049
165	210	120	5.358065646
190	215	120	5.358065646
185	240	115	5.358065646
195	195	100	5.358065646
235	220	70	5.358065646
100	205	110	5.358065646
110	190	100	5.358065646
190	245	135	5.382152242
165	200	120	5.382152242
190	220	90	5.382152242
180	195	85	5.382152242
200	195	85	5.382152242
210	190	85	5.382152242
215	220	85	5.382152242
200	175	80	5.382152242
240	215	65	5.382152242
220	220	55	5.382152242
290	205	90	5.382152242
305	205	20	5.382152242
170	220	230	5.382152242
170	215	210	5.382152242
160	195	130	5.406238838
180	195	130	5.406238838
175	205	120	5.406238838
195	245	120	5.406238838
175	185	115	5.406238838
195	200	115	5.406238838
185	190	105	5.406238838
245	195	20	5.406238838
70	190	160	5.406238838
110	185	110	5.406238838
155	185	195	5.406238838
160	215	125	5.430325434
190	210	120	5.430325434
205	225	120	5.430325434
195	230	110	5.430325434
165	190	105	5.430325434
185	215	100	5.430325434
210	230	85	5.430325434
210	235	80	5.430325434
215	220	45	5.430325434
230	205	35	5.430325434
85	180	150	5.430325434
115	225	110	5.430325434
170	185	115	5.454412031
180	200	115	5.454412031
165	185	110	5.454412031
175	195	105	5.454412031
175	195	115	5.478498628
180	215	115	5.478498628
205	235	80	5.478498628
215	205	35	5.478498628
175	215	200	5.478498628
175	245	135	5.502585224
160	215	120	5.502585224
165	185	120	5.502585224
210	235	120	5.502585224
200	190	100	5.502585224
205	235	100	5.502585224
310	195	60	5.502585224
170	225	230	5.502585224
145	200	130	5.526671821
180	230	120	5.526671821
205	245	120	5.526671821
185	200	115	5.526671821
195	225	90	5.526671821
210	230	70	5.526671821
80	225	150	5.526671821
90	220	125	5.526671821
100	190	115	5.526671821
170	185	205	5.526671821
175	190	135	5.550758418
200	195	115	5.550758418
180	225	110	5.550758418
205	200	110	5.550758418
215	225	110	5.550758418
190	215	100	5.550758418
190	205	90	5.550758418
200	215	70	5.550758418
215	210	50	5.550758418
225	205	35	5.550758418
135	200	55	5.550758418
170	220	120	5.574845014
195	225	110	5.574845014
175	195	95	5.574845014
210	220	45	5.574845014
100	185	125	5.574845014
320	195	55	5.574845014
315	210	50	5.574845014
195	185	185	5.574845014
170	185	120	5.598931611
200	225	105	5.598931611
230	200	80	5.598931611
180	210	140	5.623018208
170	190	135	5.623018208
155	195	125	5.623018208
190	235	100	5.623018208
200	235	100	5.623018208
215	235	95	5.623018208
225	190	60	5.623018208
215	190	55	5.623018208
80	210	145	5.623018208
75	195	140	5.623018208
310	215	65	5.623018208
315	215	55	5.623018208
150	210	230	5.623018208
185	190	185	5.623018208
195	215	75	5.647104804
215	220	60	5.647104804
70	190	175	5.647104804
150	200	120	5.671191401
195	235	100	5.671191401
185	195	90	5.671191401
220	210	50	5.671191401
95	220	125	5.671191401
305	195	80	5.671191401
190	185	190	5.671191401
175	210	140	5.695277998
170	200	125	5.695277998
220	240	90	5.695277998
230	215	75	5.695277998
160	215	215	5.695277998
175	235	120	5.719364594
160	215	115	5.719364594
165	185	115	5.719364594
170	235	115	5.719364594
220	235	90	5.719364594
175	220	220	5.719364594
170	190	205	5.719364594
200	210	125	5.743451191
210	225	85	5.743451191
225	225	85	5.743451191
195	180	75	5.743451191
235	215	55	5.743451191
240	195	20	5.743451191
90	190	125	5.743451191
115	180	105	5.743451191
245	210	160	5.743451191
305	205	80	5.743451191
185	200	215	5.743451191
190	210	175	5.743451191
190	215	135	5.767537787
165	195	130	5.767537787
175	200	115	5.767537787
200	235	110	5.767537787
185	185	105	5.767537787
200	185	95	5.767537787
200	200	90	5.767537787
225	220	85	5.767537787
260	215	165	5.767537787
305	200	80	5.767537787
170	210	230	5.767537787
185	220	90	5.791624384
195	175	80	5.791624384
210	195	75	5.791624384
220	190	50	5.791624384
80	195	135	5.791624384
105	190	100	5.791624384
195	210	125	5.815710981
200	200	115	5.815710981
210	245	95	5.815710981
225	185	65	5.815710981
75	220	180	5.815710981
175	185	200	5.815710981
185	185	85	5.839797576
215	190	50	5.839797576
80	205	155	5.839797576
80	205	145	5.839797576
260	205	140	5.839797576
310	200	70	5.839797576
295	195	60	5.839797576
315	200	15	5.839797576
190	190	120	5.863884173
190	235	115	5.863884173
200	215	115	5.863884173
190	190	105	5.863884173
225	230	80	5.863884173
230	185	75	5.863884173
220	230	70	5.863884173
305	220	70	5.863884173
175	205	140	5.88797077
165	205	120	5.88797077
200	195	110	5.88797077
200	180	65	5.88797077
210	215	55	5.88797077
190	220	125	5.912057366
160	210	120	5.912057366
165	215	135	5.936143963
180	245	135	5.936143963
195	190	110	5.936143963
185	235	100	5.936143963
220	220	90	5.936143963
190	200	130	5.96023056
205	225	105	5.96023056
195	230	100	5.96023056
210	230	65	5.96023056
115	185	85	5.96023056
305	205	125	5.96023056
280	220	85	5.96023056
165	225	230	5.96023056
200	225	115	5.984317156
310	195	65	5.984317156
175	200	135	6.008403753
85	210	130	6.008403753
100	210	105	6.008403753
110	185	100	6.008403753
195	210	165	6.008403753
195	230	125	6.03249035
185	200	105	6.03249035
195	230	90	6.03249035
200	220	80	6.03249035
105	185	105	6.03249035
150	190	215	6.03249035
195	210	180	6.03249035
175	190	110	6.056576946
195	225	105	6.056576946
125	185	85	6.056576946
175	230	220	6.056576946
160	190	140	6.080663543
165	215	125	6.080663543
205	225	125	6.080663543
180	195	90	6.080663543
65	190	175	6.080663543
170	220	215	6.080663543
155	185	200	6.080663543
205	200	120	6.10475014
205	245	110	6.10475014
195	220	95	6.10475014
180	185	90	6.10475014
230	215	60	6.10475014
250	195	20	6.10475014
255	195	165	6.10475014
185	230	210	6.10475014
145	205	210	6.10475014
200	205	170	6.10475014
165	205	130	6.128836736
160	205	120	6.128836736
205	205	95	6.128836736
225	190	95	6.128836736
250	190	5	6.128836736
65	200	160	6.128836736
310	205	25	6.128836736
170	205	210	6.128836736
180	200	120	6.152923333
195	240	120	6.152923333
200	225	120	6.152923333
215	195	120	6.152923333
215	235	100	6.152923333
200	220	55	6.152923333
265	185	140	6.152923333
280	200	90	6.152923333
170	185	200	6.152923333
160	200	110	6.177009929
185	185	100	6.177009929
195	215	100	6.177009929
200	180	100	6.177009929
200	195	100	6.177009929
215	190	100	6.177009929
210	220	65	6.177009929
205	210	55	6.177009929
70	190	155	6.177009929
250	210	160	6.177009929
175	230	225	6.177009929
170	210	140	6.201096526
155	200	135	6.201096526
170	240	135	6.201096526
190	245	115	6.201096526
195	235	115	6.201096526
210	225	110	6.201096526
90	185	125	6.201096526
310	195	75	6.201096526
185	210	190	6.201096526
175	220	130	6.225183123
165	215	115	6.225183123
215	235	110	6.225183123
190	230	105	6.225183123
210	190	95	6.225183123
220	195	70	6.225183123
110	210	90	6.225183123
115	205	70	6.225183123
175	205	215	6.225183123
175	190	130	6.249269719
200	235	125	6.249269719
180	205	80	6.249269719
150	210	130	6.273356316
170	185	110	6.273356316
190	230	110	6.273356316
195	225	80	6.273356316
215	180	55	6.273356316
240	185	55	6.273356316
320	195	60	6.273356316
140	205	230	6.273356316
200	210	165	6.273356316
185	195	140	6.297442912
155	210	125	6.297442912
195	185	95	6.297442912
210	205	95	6.297442912
200	235	90	6.297442912
310	190	60	6.297442912
180	200	205	6.297442912
170	210	135	6.321529508
160	185	115	6.321529508
165	180	115	6.321529508
185	190	115	6.321529508
175	225	110	6.321529508
235	210	80	6.321529508
205	215	45	6.321529508
90	180	140	6.321529508
165	190	135	6.345616105
210	245	115	6.345616105
240	185	65	6.345616105
260	180	150	6.345616105
275	220	90	6.345616105
75	185	155	6.369702702
100	215	125	6.369702702
90	190	115	6.369702702
250	185	160	6.369702702
300	190	60	6.369702702
170	210	225	6.369702702
170	195	220	6.369702702
200	230	125	6.393789298
175	185	110	6.393789298
170	220	100	6.393789298
205	180	100	6.393789298
210	190	90	6.393789298
200	205	85	6.393789298
225	185	60	6.393789298
300	205	125	6.393789298
165	210	230	6.393789298
205	210	170	6.393789298
180	235	125	6.417875895
165	190	115	6.417875895
215	240	90	6.417875895
220	190	90	6.417875895
245	180	30	6.417875895
95	215	125	6.417875895
260	175	150	6.417875895
160	205	135	6.441962492
180	200	105	6.441962492
230	180	45	6.441962492
85	215	145	6.441962492
315	195	55	6.441962492
180	200	210	6.441962492
175	235	135	6.466049088
200	190	80	6.466049088
225	215	60	6.466049088
110	180	105	6.466049088
180	230	110	6.490135685
215	250	105	6.490135685
195	225	75	6.490135685
205	225	75	6.490135685
145	190	205	6.490135685
185	185	185	6.490135685
155	195	130	6.514222281
195	195	125	6.514222281
170	225	110	6.514222281
175	185	100	6.514222281
190	235	95	6.514222281
195	190	80	6.514222281
220	220	75	6.514222281
205	210	50	6.514222281
90	185	140	6.514222281
170	225	210	6.514222281
180	205	140	6.538308878
175	200	125	6.538308878
195	225	115	6.538308878
85	195	130	6.538308878
195	230	115	6.562395475
175	215	105	6.562395475
225	195	100	6.562395475
185	190	85	6.562395475
215	215	45	6.562395475
155	215	220	6.562395475
150	195	215	6.562395475
200	195	120	6.586482071
200	210	120	6.586482071
205	195	105	6.586482071
220	215	50	6.586482071
100	190	105	6.586482071
245	205	165	6.586482071
160	215	240	6.586482071
165	235	130	6.610568668
200	200	120	6.610568668
205	220	55	6.610568668
80	210	135	6.610568668
175	190	165	6.610568668
180	225	105	6.634655265
180	200	100	6.634655265
240	175	50	6.634655265
160	195	215	6.634655265
180	220	200	6.634655265
170	185	185	6.634655265
145	190	130	6.658741861
205	210	120	6.658741861
210	240	120	6.658741861
175	215	100	6.658741861
195	235	90	6.658741861
200	225	80	6.658741861
85	195	140	6.658741861
160	215	235	6.658741861
210	225	105	6.682828458
190	225	85	6.682828458
230	225	85	6.682828458
235	185	65	6.682828458
225	215	50	6.682828458
125	210	80	6.682828458
270	205	140	6.682828458
165	205	210	6.682828458
155	190	135	6.706915055
180	240	135	6.706915055
185	235	135	6.706915055
180	220	115	6.706915055
80	215	150	6.706915055
80	205	130	6.706915055
85	200	120	6.706915055
125	210	70	6.706915055
310	210	50	6.706915055
190	185	105	6.73100165
210	225	80	6.73100165
130	200	50	6.73100165
200	215	195	6.73100165
170	205	135	6.755088247
185	195	100	6.755088247
215	220	55	6.755088247
95	190	130	6.755088247
95	190	105	6.755088247
110	220	105	6.755088247
170	215	200	6.755088247
175	205	135	6.779174844
160	230	125	6.779174844
185	200	110	6.779174844
215	215	50	6.779174844
145	200	215	6.779174844
160	200	140	6.80326144
185	200	130	6.80326144
190	235	125	6.80326144
210	235	100	6.80326144
195	195	85	6.80326144
205	175	75	6.80326144
215	220	70	6.80326144
215	185	65	6.80326144
220	215	55	6.80326144
250	195	165	6.80326144
300	205	85	6.80326144
290	200	80	6.80326144
295	200	75	6.80326144
315	195	65	6.80326144
165	195	185	6.80326144
170	230	120	6.827348037
200	230	105	6.827348037
220	200	80	6.827348037
210	210	50	6.827348037
255	200	155	6.827348037
175	200	205	6.827348037
205	230	90	6.851434634
225	185	75	6.851434634
220	225	70	6.851434634
80	205	135	6.851434634
120	180	95	6.851434634
160	210	200	6.851434634
185	210	170	6.851434634
185	230	140	6.87552123
160	190	135	6.87552123
160	185	130	6.87552123
175	205	125	6.87552123
170	205	120	6.87552123
215	245	95	6.87552123
205	230	85	6.87552123
195	220	70	6.87552123
305	190	65	6.87552123
190	230	200	6.87552123
195	195	120	6.899607827
235	225	85	6.899607827
90	205	115	6.899607827
130	205	70	6.899607827
180	195	195	6.899607827
180	215	140	6.923694423
220	180	60	6.923694423
180	195	110	6.94778102
255	215	165	6.94778102
295	205	65	6.94778102
175	185	195	6.94778102
190	220	115	6.971867617
170	190	105	6.971867617
175	205	90	6.971867617
100	220	115	6.971867617
105	185	115	6.971867617
250	200	155	6.971867617
185	225	200	6.971867617
160	185	190	6.971867617
205	185	170	6.971867617
175	225	115	6.995954213
230	210	50	6.995954213
75	210	155	6.995954213
180	200	215	6.995954213
160	220	140	7.02004081
190	205	140	7.02004081
195	220	125	7.02004081
180	235	120	7.02004081
180	185	115	7.02004081
210	195	70	7.02004081
220	185	60	7.02004081
250	200	35	7.02004081
105	210	95	7.02004081
305	185	50	7.02004081
155	200	230	7.02004081
180	190	115	7.044127407
185	195	85	7.044127407
195	185	80	7.044127407
275	205	95	7.044127407
305	195	70	7.044127407
180	190	200	7.044127407
175	215	140	7.068214003
185	200	120	7.068214003
190	225	90	7.068214003
230	210	80	7.068214003
95	185	125	7.068214003
300	200	130	7.068214003
295	200	70	7.068214003
155	215	235	7.068214003
155	195	135	7.0923006
175	220	120	7.0923006
200	205	120	7.0923006
200	220	70	7.0923006
220	205	40	7.0923006
235	195	25	7.0923006
160	195	140	7.116387197
175	210	135	7.116387197
205	225	85	7.116387197
215	210	40	7.116387197
230	195	25	7.116387197
75	190	180	7.116387197
95	190	125	7.116387197
180	210	135	7.140473793
175	225	105	7.140473793
195	205	90	7.140473793
185	180	80	7.140473793
185	205	70	7.140473793
210	205	40	7.140473793
190	205	130	7.164560389
190	200	115	7.164560389
210	205	90	7.164560389
205	195	75	7.164560389
145	195	215	7.164560389
160	210	130	7.188646986
190	245	120	7.188646986
225	205	95	7.188646986
195	215	70	7.188646986
75	205	155	7.188646986
165	210	235	7.188646986
140	210	225	7.188646986
200	220	195	7.188646986
180	235	135	7.212733582
170	190	115	7.212733582
170	225	100	7.212733582
195	220	80	7.212733582
200	225	75	7.212733582
220	195	65	7.212733582
225	195	65	7.212733582
200	215	55	7.212733582
310	200	65	7.212733582
70	195	150	7.236820179
305	195	65	7.236820179
305	190	55	7.236820179
165	240	135	7.260906775
170	195	130	7.260906775
160	195	125	7.260906775
170	215	105	7.260906775
190	195	95	7.260906775
210	175	75	7.260906775
215	195	75	7.260906775
215	230	70	7.260906775
230	185	65	7.260906775
85	225	140	7.260906775
95	195	130	7.260906775
110	215	115	7.260906775
205	205	90	7.284993372
205	230	75	7.284993372
95	185	130	7.284993372
300	210	80	7.284993372
185	220	200	7.284993372
185	210	195	7.284993372
160	215	135	7.309079969
190	215	95	7.309079969
225	200	80	7.309079969
205	180	65	7.309079969
255	175	150	7.309079969
310	205	20	7.309079969
170	210	215	7.309079969
165	210	195	7.309079969
175	215	130	7.333166565
65	200	175	7.333166565
150	185	200	7.333166565
195	225	100	7.357253162
215	200	90	7.357253162
235	205	65	7.357253162
85	230	155	7.357253162
90	195	140	7.357253162
95	195	105	7.357253162
275	195	90	7.357253162
315	190	40	7.357253162
190	240	110	7.381339759
255	215	160	7.381339759
265	205	135	7.381339759
310	220	70	7.381339759
190	210	180	7.381339759
180	215	110	7.405426355
220	190	65	7.405426355
65	205	180	7.405426355
305	215	70	7.405426355
300	200	50	7.405426355
175	220	230	7.405426355
185	205	210	7.405426355
175	190	200	7.405426355
185	215	135	7.429512952
150	215	130	7.429512952
155	190	130	7.429512952
190	210	125	7.429512952
195	230	95	7.429512952
195	225	85	7.429512952
205	220	75	7.429512952
285	205	100	7.429512952
170	205	215	7.429512952
150	200	195	7.429512952
170	185	190	7.429512952
215	185	70	7.453599549
230	185	60	7.453599549
95	200	95	7.453599549
295	195	65	7.453599549
320	210	40	7.453599549
195	185	190	7.453599549
190	185	185	7.453599549
195	225	125	7.477686145
195	200	120	7.477686145
195	220	90	7.477686145
210	235	75	7.477686145
95	195	125	7.477686145
295	205	60	7.477686145
170	190	200	7.477686145
180	190	130	7.501772742
165	230	125	7.501772742
210	225	115	7.501772742
200	230	85	7.501772742
205	220	70	7.501772742
115	210	90	7.501772742
240	215	160	7.501772742
305	205	65	7.501772742
210	200	110	7.525859339
210	250	105	7.525859339
200	230	95	7.525859339
190	190	80	7.525859339
220	220	60	7.525859339
105	195	105	7.525859339
175	210	215	7.525859339
165	215	215	7.525859339
185	215	105	7.549945935
220	200	85	7.549945935
95	220	130	7.549945935
245	215	165	7.549945935
210	200	120	7.574032532
170	220	110	7.574032532
210	195	85	7.574032532
200	185	80	7.574032532
210	185	45	7.574032532
100	190	110	7.574032532
305	205	85	7.574032532
290	210	80	7.574032532
185	205	120	7.598119128
175	235	110	7.598119128
220	185	80	7.598119128
205	225	70	7.598119128
210	220	70	7.598119128
200	210	50	7.598119128
245	195	25	7.598119128
90	195	120	7.598119128
160	195	135	7.622205724
180	230	135	7.622205724
165	195	125	7.622205724
75	190	160	7.622205724
285	210	105	7.622205724
160	210	230	7.622205724
185	235	125	7.646292321
90	195	130	7.646292321
260	200	125	7.646292321
195	210	175	7.646292321
190	200	125	7.670378917
200	195	90	7.670378917
195	215	80	7.670378917
225	180	55	7.670378917
315	200	65	7.670378917
185	240	230	7.670378917
210	235	110	7.694465514
190	215	105	7.694465514
185	225	100	7.694465514
180	210	95	7.694465514
215	190	90	7.694465514
200	215	75	7.694465514
105	190	105	7.694465514
310	195	70	7.694465514
165	210	135	7.718552111
175	190	125	7.718552111
215	220	110	7.718552111
230	185	80	7.718552111
230	225	80	7.718552111
230	215	50	7.718552111
300	205	130	7.718552111
90	210	130	7.742638707
90	200	115	7.742638707
240	185	160	7.742638707
310	190	50	7.742638707
200	225	200	7.742638707
90	185	130	7.766725304
100	200	105	7.766725304
255	180	165	7.766725304
170	230	220	7.766725304
195	215	165	7.766725304
180	250	135	7.790811901
95	195	120	7.790811901
120	205	70	7.790811901
285	200	80	7.790811901
190	190	110	7.814898497
195	220	75	7.814898497
220	185	70	7.814898497
210	220	55	7.814898497
310	195	50	7.814898497
165	190	205	7.814898497
170	220	145	7.838985094
180	205	120	7.838985094
200	230	75	7.838985094
230	190	60	7.838985094
230	215	55	7.838985094
210	190	50	7.838985094
165	205	205	7.838985094
220	195	100	7.863071691
75	220	160	7.863071691
255	200	150	7.863071691
305	190	60	7.863071691
145	205	230	7.863071691
195	215	170	7.863071691
180	195	140	7.887158287
130	200	55	7.887158287
300	200	85	7.887158287
300	195	70	7.887158287
180	205	130	7.911244884
185	190	110	7.911244884
165	205	105	7.911244884
235	185	55	7.911244884
75	215	155	7.911244884
195	240	135	7.935331481
180	190	110	7.935331481
185	195	80	7.935331481
235	210	70	7.935331481
205	185	65	7.935331481
250	190	25	7.935331481
210	195	105	7.959418077
90	200	120	7.959418077
185	215	110	7.983504674
170	225	105	7.983504674
180	205	90	7.983504674
225	185	80	7.983504674
260	210	150	7.983504674
310	195	35	7.983504674
320	200	15	7.983504674
175	195	220	7.983504674
170	205	220	7.983504674
210	195	95	8.00759127
100	195	105	8.00759127
125	205	70	8.00759127
320	195	50	8.00759127
330	195	30	8.00759127
175	200	210	8.00759127
170	195	175	8.00759127
165	200	140	8.031677867
160	205	125	8.031677867
195	230	105	8.031677867
230	190	65	8.031677867
240	200	35	8.031677867
75	195	150	8.031677867
295	210	80	8.031677867
180	205	215	8.031677867
175	220	200	8.031677867
185	225	195	8.031677867
175	225	100	8.055764463
215	195	90	8.055764463
205	185	80	8.055764463
220	225	60	8.055764463
295	195	70	8.055764463
160	200	195	8.055764463
165	210	140	8.079851059
195	220	115	8.079851059
195	195	110	8.079851059
200	215	110	8.079851059
180	195	80	8.079851059
210	215	45	8.079851059
90	195	125	8.079851059
125	185	90	8.079851059
205	225	200	8.079851059
210	195	100	8.103937656
250	180	30	8.103937656
110	225	115	8.103937656
135	205	230	8.103937656
180	200	220	8.103937656
185	235	120	8.128024253
220	215	60	8.128024253
115	185	100	8.128024253
280	200	80	8.128024253
295	200	80	8.128024253
315	205	25	8.128024253
195	205	110	8.152110849
180	185	100	8.152110849
215	200	85	8.152110849
205	185	75	8.152110849
220	180	55	8.152110849
180	195	95	8.176197446
85	225	145	8.176197446
100	220	125	8.176197446
250	195	170	8.176197446
200	225	110	8.200284043
110	180	100	8.200284043
110	205	75	8.200284043
290	200	75	8.200284043
305	200	45	8.200284043
190	215	190	8.200284043
160	200	190	8.200284043
210	225	70	8.224370639
230	220	65	8.224370639
70	205	155	8.224370639
180	225	205	8.224370639
170	185	180	8.224370639
160	205	130	8.248457236
165	205	115	8.248457236
170	200	110	8.248457236
185	180	85	8.248457236
210	230	75	8.248457236
225	215	75	8.248457236
230	185	55	8.248457236
160	205	210	8.248457236
175	195	195	8.248457236
165	205	190	8.248457236
170	200	140	8.272543833
190	225	100	8.272543833
305	200	50	8.272543833
200	215	200	8.272543833
195	210	170	8.272543833
155	205	135	8.296630429
205	225	115	8.296630429
250	205	165	8.296630429
290	205	65	8.296630429
165	200	230	8.296630429
180	230	225	8.296630429
165	210	225	8.296630429
185	235	130	8.320717026
190	225	115	8.320717026
190	205	70	8.320717026
130	210	70	8.320717026
125	200	55	8.320717026
185	240	135	8.344803622
195	225	120	8.344803622
205	200	115	8.344803622
260	200	155	8.344803622
145	210	230	8.344803622
175	190	115	8.368890219
190	195	85	8.368890219
85	220	145	8.368890219
100	190	125	8.368890219
245	195	170	8.368890219
315	205	30	8.368890219
165	210	220	8.368890219
205	190	80	8.392976816
225	225	70	8.392976816
205	215	60	8.392976816
90	200	140	8.392976816
150	190	210	8.392976816
185	190	190	8.392976816
185	205	140	8.417063412
205	220	125	8.417063412
195	205	70	8.417063412
230	205	65	8.417063412
235	210	60	8.417063412
240	195	25	8.417063412
130	215	75	8.417063412
170	215	135	8.441150009
170	235	135	8.441150009
190	240	135	8.441150009
205	190	50	8.441150009
240	190	50	8.441150009
95	210	110	8.441150009
310	205	30	8.441150009
180	230	210	8.441150009
175	195	140	8.465236606
205	210	125	8.465236606
195	215	110	8.465236606
180	220	90	8.465236606
220	190	85	8.465236606
85	185	140	8.465236606
245	175	150	8.465236606
145	210	220	8.465236606
185	225	115	8.489323201
205	220	115	8.489323201
215	215	35	8.489323201
165	195	135	8.513409798
210	185	65	8.513409798
220	215	40	8.513409798
240	180	30	8.513409798
65	210	175	8.513409798
70	200	155	8.513409798
260	190	155	8.513409798
205	225	110	8.537496395
300	195	60	8.537496395
185	190	200	8.537496395
165	200	175	8.537496395
165	220	140	8.561582991
215	225	80	8.561582991
200	220	75	8.561582991
95	210	130	8.561582991
255	210	160	8.561582991
150	205	130	8.585669588
190	195	120	8.585669588
215	195	100	8.585669588
180	190	95	8.585669588
205	205	65	8.585669588
215	220	65	8.585669588
105	210	105	8.585669588
295	185	130	8.585669588
155	200	190	8.585669588
165	185	185	8.585669588
245	190	50	8.609756185
255	195	140	8.609756185
280	200	85	8.609756185
310	190	55	8.609756185
170	200	205	8.609756185
205	215	115	8.633842781
185	200	100	8.633842781
200	205	95	8.633842781
195	205	85	8.633842781
220	190	55	8.633842781
85	185	130	8.633842781
195	205	125	8.657929378
215	190	80	8.657929378
115	200	60	8.657929378
190	185	80	8.682015975
105	200	100	8.682015975
310	215	75	8.682015975
175	200	220	8.682015975
170	210	120	8.706102571
180	200	110	8.730189168
220	195	75	8.730189168
225	190	65	8.730189168
230	185	35	8.730189168
110	205	105	8.730189168
295	220	85	8.730189168
305	210	80	8.730189168
310	190	40	8.730189168
160	190	120	8.754275764
185	215	95	8.754275764
220	230	95	8.754275764
255	195	20	8.754275764
310	215	70	8.754275764
190	230	205	8.754275764
175	200	100	8.778362361
90	210	125	8.778362361
110	185	115	8.778362361
205	205	170	8.778362361
175	195	130	8.802448958
185	230	115	8.802448958
175	235	230	8.802448958
175	215	210	8.802448958
200	210	115	8.826535554
210	235	105	8.826535554
220	230	75	8.826535554
220	210	40	8.826535554
315	190	50	8.826535554
175	225	210	8.826535554
190	220	205	8.826535554
170	200	200	8.826535554
195	220	195	8.826535554
220	190	80	8.850622151
210	220	75	8.850622151
215	185	75	8.850622151
225	185	40	8.850622151
145	210	215	8.850622151
205	190	170	8.850622151
175	200	105	8.874708748
200	200	100	8.874708748
225	185	70	8.874708748
245	200	35	8.874708748
220	185	75	8.898795344
240	205	65	8.898795344
210	225	60	8.898795344
120	210	80	8.92288194
175	190	120	8.946968537
170	205	115	8.946968537
210	235	95	8.946968537
235	200	80	8.946968537
205	225	60	8.946968537
325	190	35	8.946968537
180	185	195	8.946968537
165	230	120	8.971055133
225	190	75	8.971055133
135	200	60	8.971055133
310	205	35	8.971055133
205	220	200	8.971055133
205	220	120	8.99514173
180	205	85	8.99514173
210	215	60	8.99514173
285	200	85	8.99514173
305	200	65	8.99514173
155	210	230	8.99514173
190	220	200	8.99514173
190	195	115	9.019228327
210	185	80	9.019228327
210	185	50	9.019228327
285	205	90	9.019228327
175	195	120	9.043314923
100	210	110	9.043314923
155	205	215	9.043314923
185	185	80	9.06740152
205	235	110	9.091488116
235	210	50	9.091488116
195	215	105	9.115574713
225	210	80	9.115574713
105	215	100	9.115574713
185	205	180	9.115574713
190	205	120	9.13966131
205	210	115	9.13966131
210	180	100	9.13966131
205	190	95	9.13966131
185	205	90	9.13966131
220	195	90	9.13966131
105	195	115	9.13966131
255	210	165	9.13966131
300	200	80	9.13966131
305	210	45	9.13966131
185	200	210	9.13966131
150	190	205	9.13966131
200	220	125	9.163747906
145	205	65	9.163747906
320	200	50	9.163747906
175	200	200	9.163747906
155	200	195	9.163747906
160	195	185	9.163747906
200	220	115	9.187834503
190	210	90	9.187834503
235	210	65	9.187834503
215	180	60	9.187834503
120	200	55	9.187834503
210	220	110	9.2119211
190	210	100	9.2119211
205	190	90	9.2119211
240	210	50	9.2119211
75	205	145	9.2119211
95	200	100	9.2119211
145	200	220	9.2119211
190	195	110	9.236007696
185	190	95	9.236007696
215	220	90	9.236007696
185	190	80	9.236007696
205	225	80	9.236007696
80	195	130	9.236007696
105	190	90	9.236007696
120	185	90	9.236007696
140	200	60	9.236007696
180	210	190	9.236007696
175	210	130	9.260094293
180	195	120	9.260094293
215	185	55	9.260094293
100	185	120	9.260094293
110	190	105	9.260094293
100	200	100	9.260094293
265	205	140	9.260094293
180	240	230	9.260094293
150	200	135	9.28418089
210	215	110	9.28418089
180	230	95	9.28418089
225	190	50	9.28418089
220	205	45	9.28418089
165	185	190	9.28418089
210	190	170	9.28418089
190	195	125	9.308267486
180	210	110	9.308267486
220	185	55	9.308267486
210	210	45	9.308267486
65	200	155	9.308267486
80	200	130	9.308267486
195	220	200	9.308267486
140	200	65	9.332354083
310	200	55	9.332354083
160	215	220	9.332354083
190	190	70	9.35644068
190	215	70	9.35644068
250	220	165	9.35644068
325	190	30	9.35644068
140	210	230	9.35644068
100	215	110	9.380527275
190	225	195	9.380527275
170	205	190	9.380527275
220	225	80	9.404613872
105	190	95	9.404613872
250	205	45	9.428700469
315	210	55	9.428700469
325	195	30	9.428700469
200	205	125	9.452787065
205	205	85	9.452787065
95	210	125	9.452787065
295	205	130	9.452787065
310	205	65	9.452787065
185	205	130	9.476873662
205	240	110	9.476873662
175	220	100	9.476873662
220	210	80	9.476873662
230	185	45	9.476873662
95	205	135	9.476873662
105	185	110	9.476873662
290	220	85	9.476873662
210	185	170	9.476873662
200	215	170	9.476873662
170	195	135	9.500960258
225	220	60	9.500960258
215	185	50	9.500960258
185	210	125	9.525046855
170	200	105	9.525046855
255	190	35	9.525046855
90	200	110	9.525046855
265	210	145	9.525046855
300	195	125	9.525046855
170	195	125	9.549133452
215	185	80	9.549133452
215	185	60	9.549133452
245	205	155	9.549133452
320	215	40	9.549133452
180	225	100	9.573220048
240	205	50	9.573220048
250	185	15	9.573220048
175	215	135	9.597306645
195	200	90	9.597306645
120	190	90	9.597306645
185	225	205	9.597306645
215	210	100	9.621393242
230	195	65	9.621393242
135	205	70	9.621393242
140	200	215	9.621393242
155	205	130	9.645479838
175	205	105	9.645479838
210	220	95	9.645479838
