x	y	z	g
245	205	170	32.48514908
350	210	240	32.48514908
325	195	190	32.48514908
370	205	315	32.48514908
365	205	300	32.48514908
410	200	290	32.48514908
250	220	215	32.58418917
225	185	210	32.58418917
235	220	195	32.58418917
340	190	220	32.58418917
385	195	260	32.58418917
200	230	75	32.68322926
205	195	245	32.68322926
215	190	200	32.68322926
235	190	190	32.68322926
330	205	230	32.68322926
395	200	305	32.68322926
310	215	35	32.78226935
225	195	240	32.78226935
340	230	240	32.78226935
305	220	230	32.78226935
390	190	270	32.78226935
440	200	250	32.78226935
220	235	255	32.88130944
395	200	295	32.88130944
395	195	280	32.88130944
420	185	245	32.88130944
210	200	265	32.98034953
330	205	240	32.98034953
305	215	225	32.98034953
335	190	220	32.98034953
315	205	215	32.98034953
340	195	325	32.98034953
375	205	315	32.98034953
310	230	65	33.07938961
180	230	270	33.07938961
200	195	250	33.07938961
190	200	250	33.07938961
195	220	245	33.07938961
210	210	210	33.07938961
240	185	205	33.07938961
330	190	220	33.07938961
335	195	190	33.07938961
445	190	225	33.07938961
330	245	120	33.1784297
310	220	40	33.1784297
235	195	245	33.1784297
320	200	190	33.1784297
340	195	320	33.1784297
375	205	310	33.1784297
195	225	250	33.27746979
220	185	220	33.27746979
335	215	220	33.27746979
320	225	215	33.27746979
330	205	200	33.27746979
335	195	325	33.27746979
365	195	285	33.27746979
435	210	250	33.27746979
385	195	245	33.27746979
235	195	235	33.37650988
240	205	170	33.37650988
330	195	175	33.37650988
375	215	325	33.37650988
330	220	65	33.47554997
320	225	60	33.47554997
205	220	250	33.47554997
215	190	205	33.47554997
310	205	235	33.47554997
305	195	220	33.47554997
345	230	215	33.47554997
380	195	295	33.47554997
400	210	290	33.47554997
425	190	275	33.47554997
425	185	250	33.47554997
455	200	235	33.47554997
295	215	110	33.57459005
305	230	75	33.57459005
220	225	60	33.57459005
190	230	260	33.57459005
230	195	230	33.57459005
240	185	220	33.57459005
325	225	210	33.57459005
370	195	310	33.57459005
400	195	280	33.57459005
340	215	120	33.67363014
300	225	65	33.67363014
200	200	250	33.67363014
220	230	235	33.67363014
240	185	190	33.67363014
235	215	185	33.67363014
345	220	225	33.67363014
345	195	220	33.67363014
350	215	220	33.67363014
320	195	195	33.67363014
330	195	190	33.67363014
205	230	250	33.77267023
235	195	240	33.77267023
340	225	185	33.77267023
370	200	285	33.77267023
445	180	230	33.77267023
205	235	250	33.87171032
250	185	200	33.87171032
225	215	200	33.87171032
335	235	230	33.87171032
400	200	290	33.87171032
430	215	260	33.87171032
305	220	45	33.97075041
230	200	225	33.97075041
240	185	215	33.97075041
225	180	195	33.97075041
345	205	220	33.97075041
330	185	210	33.97075041
375	210	300	33.97075041
410	195	280	33.97075041
415	185	260	33.97075041
195	235	280	34.0697905
195	230	260	34.0697905
200	195	240	34.0697905
315	225	215	34.0697905
330	195	205	34.0697905
330	220	195	34.0697905
315	215	55	34.16883059
255	180	200	34.16883059
255	205	175	34.16883059
350	225	220	34.16883059
405	200	285	34.16883059
370	190	275	34.16883059
390	200	255	34.16883059
330	235	105	34.26787068
325	235	85	34.26787068
285	225	80	34.26787068
325	225	70	34.26787068
210	225	70	34.26787068
185	210	270	34.26787068
215	220	205	34.26787068
300	205	225	34.26787068
305	230	100	34.36691077
295	225	65	34.36691077
210	230	75	34.36691077
205	235	265	34.36691077
220	215	215	34.36691077
315	205	225	34.36691077
320	200	220	34.36691077
335	180	195	34.36691077
380	195	285	34.36691077
305	215	65	34.46595085
340	225	210	34.46595085
390	200	260	34.46595085
325	230	90	34.56499094
310	235	70	34.56499094
225	235	250	34.56499094
215	235	250	34.56499094
355	225	225	34.56499094
410	215	280	34.56499094
405	205	275	34.56499094
340	225	130	34.66403103
325	225	105	34.66403103
210	195	235	34.66403103
255	205	210	34.66403103
235	210	170	34.66403103
240	200	155	34.66403103
340	225	225	34.66403103
390	195	305	34.66403103
395	190	245	34.66403103
305	225	80	34.76307112
310	230	75	34.76307112
205	240	260	34.76307112
330	210	255	34.76307112
345	225	230	34.76307112
355	200	225	34.76307112
320	225	105	34.86211121
315	230	90	34.86211121
325	190	225	34.86211121
315	220	215	34.86211121
330	190	195	34.86211121
340	195	195	34.86211121
320	235	90	34.9611513
320	225	85	34.9611513
225	225	70	34.9611513
240	190	220	34.9611513
240	215	200	34.9611513
320	200	210	34.9611513
405	195	260	34.9611513
400	215	260	34.9611513
300	215	70	35.06019139
250	205	210	35.06019139
215	205	205	35.06019139
235	215	175	35.06019139
335	205	250	35.06019139
380	200	320	35.06019139
455	195	225	35.06019139
370	215	110	35.15923148
325	230	75	35.15923148
230	205	230	35.15923148
240	190	190	35.15923148
345	215	250	35.15923148
325	210	180	35.15923148
360	210	85	35.25827157
235	235	95	35.25827157
225	190	225	35.25827157
355	210	235	35.25827157
345	215	220	35.25827157
315	185	210	35.25827157
330	220	200	35.25827157
300	240	105	35.35731165
230	215	175	35.35731165
335	225	225	35.35731165
355	220	225	35.35731165
425	200	255	35.35731165
390	205	245	35.35731165
190	230	270	35.45635174
235	185	205	35.45635174
225	215	180	35.45635174
300	200	225	35.45635174
455	180	230	35.45635174
315	235	80	35.55539183
195	205	275	35.55539183
195	205	250	35.55539183
355	225	220	35.55539183
395	205	310	35.55539183
395	195	270	35.55539183
375	190	265	35.55539183
435	215	260	35.55539183
290	215	110	35.65443192
300	225	75	35.65443192
190	205	250	35.65443192
230	225	220	35.65443192
245	220	215	35.65443192
325	210	200	35.65443192
195	220	250	35.75347201
195	230	250	35.75347201
230	195	240	35.75347201
260	210	205	35.75347201
240	205	205	35.75347201
230	220	205	35.75347201
340	195	230	35.75347201
330	190	205	35.75347201
395	220	320	35.75347201
390	190	250	35.75347201
400	185	230	35.75347201
305	235	140	35.8525121
305	215	110	35.8525121
185	200	265	35.8525121
210	220	230	35.8525121
360	210	305	35.8525121
385	190	265	35.8525121
440	195	240	35.8525121
395	185	240	35.8525121
235	200	255	35.95155218
230	215	250	35.95155218
220	235	250	35.95155218
245	205	235	35.95155218
250	205	225	35.95155218
225	190	195	35.95155218
355	215	225	35.95155218
335	200	210	35.95155218
315	185	200	35.95155218
355	195	320	35.95155218
315	235	140	36.05059227
205	225	270	36.05059227
230	190	220	36.05059227
250	200	160	36.05059227
345	205	235	36.05059227
205	230	245	36.14963236
260	200	200	36.14963236
340	185	190	36.14963236
370	215	325	36.14963236
385	215	285	36.14963236
365	200	285	36.14963236
210	230	250	36.24867245
195	240	250	36.24867245
320	210	230	36.24867245
365	210	345	36.24867245
375	200	325	36.24867245
415	215	275	36.24867245
410	210	275	36.24867245
295	220	95	36.34771254
225	195	215	36.34771254
255	205	205	36.34771254
220	190	205	36.34771254
330	200	220	36.34771254
385	210	315	36.34771254
390	210	290	36.34771254
385	190	250	36.34771254
465	185	235	36.34771254
315	225	105	36.44675263
315	230	70	36.44675263
225	230	235	36.44675263
310	190	230	36.44675263
335	215	205	36.44675263
385	215	280	36.44675263
400	190	250	36.44675263
440	195	220	36.44675263
255	185	215	36.54579272
325	200	210	36.54579272
320	210	195	36.54579272
360	215	305	36.54579272
330	235	95	36.64483281
330	215	75	36.64483281
325	195	240	36.64483281
335	230	225	36.64483281
330	225	75	36.7438729
300	220	70	36.7438729
315	220	70	36.7438729
310	220	60	36.7438729
210	235	105	36.7438729
220	230	75	36.7438729
225	210	180	36.7438729
350	210	225	36.7438729
380	190	260	36.7438729
360	210	80	36.84291298
225	190	220	36.84291298
235	220	215	36.84291298
230	185	215	36.84291298
385	215	315	36.84291298
415	210	270	36.84291298
395	190	235	36.84291298
200	230	250	36.94195307
220	185	210	36.94195307
325	200	215	36.94195307
350	200	210	36.94195307
345	200	325	36.94195307
390	210	310	36.94195307
450	200	235	36.94195307
210	225	60	37.04099316
225	185	215	37.04099316
375	215	315	37.04099316
200	220	250	37.14003325
210	215	230	37.14003325
245	210	180	37.14003325
410	200	240	37.14003325
210	235	95	37.23907334
205	225	60	37.23907334
195	210	275	37.23907334
210	200	220	37.23907334
325	190	230	37.23907334
320	205	225	37.23907334
400	220	320	37.23907334
385	200	300	37.23907334
370	185	260	37.23907334
405	190	255	37.23907334
345	215	120	37.33811342
300	220	65	37.33811342
200	225	255	37.33811342
220	190	215	37.33811342
315	230	230	37.33811342
405	205	310	37.33811342
360	205	300	37.33811342
315	220	65	37.43715351
190	235	255	37.43715351
235	215	200	37.43715351
355	220	230	37.43715351
330	205	195	37.43715351
370	215	300	37.43715351
410	200	295	37.43715351
390	200	275	37.43715351
310	225	100	37.5361936
205	215	235	37.5361936
225	205	230	37.5361936
235	185	220	37.5361936
235	185	190	37.5361936
340	195	225	37.5361936
410	205	300	37.5361936
315	210	110	37.63523369
230	215	255	37.63523369
325	195	230	37.63523369
330	210	180	37.63523369
275	230	95	37.73427378
310	235	95	37.73427378
335	185	190	37.73427378
395	200	320	37.73427378
270	225	85	37.83331387
205	235	110	37.83331387
205	225	235	37.83331387
325	245	120	37.93235396
300	240	100	37.93235396
320	225	100	37.93235396
210	235	250	37.93235396
195	230	240	37.93235396
220	210	220	37.93235396
220	180	205	37.93235396
260	215	200	37.93235396
345	215	215	37.93235396
180	210	270	38.03139405
195	230	265	38.03139405
240	190	235	38.03139405
225	195	230	38.03139405
340	205	230	38.03139405
355	210	225	38.03139405
360	180	210	38.03139405
335	205	200	38.03139405
335	195	185	38.03139405
395	200	290	38.03139405
205	205	275	38.13043414
350	220	235	38.13043414
190	205	260	38.22947422
230	180	200	38.22947422
245	200	155	38.22947422
350	220	225	38.22947422
340	210	200	38.22947422
410	215	305	38.22947422
420	210	250	38.22947422
190	205	280	38.32851431
235	220	250	38.32851431
200	230	235	38.32851431
240	190	230	38.32851431
305	205	215	38.32851431
340	210	210	38.32851431
325	200	170	38.32851431
375	205	305	38.32851431
295	230	75	38.4275544
220	200	265	38.4275544
210	200	250	38.4275544
230	220	230	38.4275544
210	200	225	38.4275544
240	225	220	38.4275544
260	190	190	38.4275544
245	185	190	38.4275544
340	195	220	38.4275544
335	190	205	38.4275544
310	195	200	38.4275544
335	190	190	38.4275544
325	240	95	38.52659449
205	195	250	38.52659449
210	220	245	38.52659449
205	230	240	38.52659449
255	190	205	38.52659449
230	185	195	38.52659449
325	210	240	38.52659449
330	195	230	38.52659449
330	185	190	38.52659449
330	200	170	38.52659449
365	205	315	38.52659449
430	205	240	38.52659449
300	235	90	38.62563458
190	215	265	38.62563458
235	215	250	38.62563458
220	190	190	38.62563458
225	205	185	38.62563458
330	230	205	38.62563458
395	215	305	38.62563458
400	190	235	38.62563458
300	240	90	38.72467467
310	220	65	38.72467467
225	185	195	38.72467467
235	210	185	38.72467467
340	195	235	38.72467467
295	200	225	38.72467467
330	210	220	38.72467467
310	200	200	38.72467467
400	205	320	38.72467467
345	215	85	38.82371476
305	225	75	38.82371476
235	240	105	38.82371476
200	225	270	38.82371476
345	220	240	38.82371476
385	210	300	38.82371476
385	200	265	38.82371476
315	230	85	38.92275485
305	215	55	38.92275485
255	190	210	38.92275485
255	215	210	38.92275485
360	215	325	38.92275485
425	205	270	38.92275485
410	190	255	38.92275485
315	225	60	39.02179493
235	210	255	39.02179493
205	200	250	39.02179493
335	215	255	39.02179493
345	205	240	39.02179493
330	215	180	39.02179493
350	195	300	39.02179493
420	200	255	39.02179493
305	220	100	39.12083502
225	225	220	39.12083502
260	190	195	39.12083502
395	190	250	39.12083502
190	235	265	39.21987511
330	210	240	39.21987511
420	210	255	39.21987511
445	205	245	39.21987511
195	200	240	39.3189152
240	205	225	39.3189152
350	205	235	39.3189152
325	210	195	39.3189152
385	205	275	39.3189152
375	195	275	39.3189152
290	220	95	39.41795529
205	240	110	39.41795529
195	220	255	39.41795529
200	200	235	39.41795529
225	210	220	39.41795529
335	205	240	39.41795529
325	220	210	39.41795529
325	205	205	39.41795529
335	185	180	39.41795529
400	185	235	39.41795529
200	230	260	39.51699538
195	240	255	39.51699538
190	230	250	39.51699538
220	220	200	39.51699538
230	185	190	39.51699538
420	190	275	39.51699538
320	240	105	39.61603546
190	225	270	39.61603546
335	210	235	39.61603546
320	200	215	39.61603546
320	200	180	39.61603546
370	210	325	39.61603546
440	190	235	39.61603546
340	220	100	39.71507555
320	215	50	39.71507555
210	240	260	39.71507555
225	215	255	39.71507555
230	185	220	39.71507555
230	185	200	39.71507555
320	195	235	39.71507555
330	225	210	39.81411564
355	200	330	39.81411564
390	185	240	39.81411564
445	185	215	39.81411564
320	225	70	39.91315573
200	195	245	39.91315573
220	220	235	39.91315573
245	190	190	39.91315573
325	215	245	39.91315573
345	200	200	39.91315573
425	190	270	39.91315573
230	210	240	40.01219582
200	220	240	40.01219582
215	195	205	40.01219582
230	205	170	40.01219582
215	205	275	40.11123591
215	240	260	40.11123591
235	220	235	40.11123591
235	215	190	40.11123591
325	205	215	40.11123591
380	210	300	40.11123591
395	205	270	40.11123591
235	195	230	40.210276
335	210	220	40.210276
315	195	190	40.210276
370	200	300	40.210276
290	235	90	40.30931609
300	225	60	40.30931609
215	225	70	40.30931609
210	195	220	40.30931609
340	210	195	40.30931609
400	235	320	40.30931609
400	210	300	40.30931609
400	205	295	40.30931609
455	180	235	40.30931609
340	225	125	40.40835618
230	220	215	40.40835618
255	220	210	40.40835618
315	200	215	40.40835618
420	190	285	40.40835618
220	240	100	40.50739626
225	190	215	40.50739626
225	215	215	40.50739626
310	190	235	40.50739626
310	240	90	40.60643636
235	180	195	40.60643636
410	205	270	40.60643636
425	190	265	40.60643636
395	185	250	40.60643636
190	200	255	40.70547645
235	195	220	40.70547645
265	205	195	40.70547645
360	210	230	40.70547645
355	205	225	40.70547645
335	190	180	40.70547645
385	205	280	40.70547645
425	210	255	40.70547645
445	190	230	40.70547645
450	190	225	40.70547645
325	215	50	40.80451654
215	235	75	40.80451654
240	220	235	40.80451654
425	200	275	40.80451654
400	210	260	40.80451654
395	205	260	40.80451654
450	195	235	40.80451654
230	225	260	40.90355663
220	220	260	40.90355663
215	205	235	40.90355663
235	210	200	40.90355663
390	185	255	40.90355663
430	195	220	40.90355663
205	235	270	41.00259672
240	195	220	41.00259672
310	200	215	41.00259672
445	195	235	41.00259672
225	185	180	41.10163681
330	215	215	41.10163681
345	200	210	41.10163681
375	190	275	41.10163681
375	200	270	41.10163681
455	190	210	41.10163681
225	210	240	41.20067689
235	200	225	41.20067689
240	215	215	41.20067689
230	200	200	41.20067689
255	205	195	41.20067689
335	195	230	41.20067689
350	195	215	41.20067689
340	200	210	41.20067689
200	240	250	41.29971698
210	215	240	41.29971698
250	210	220	41.29971698
245	185	215	41.29971698
320	210	240	41.29971698
310	210	235	41.29971698
355	190	210	41.29971698
400	200	260	41.29971698
215	220	200	41.39875707
345	240	220	41.39875707
405	210	265	41.39875707
390	190	255	41.39875707
310	225	85	41.49779716
220	200	225	41.49779716
230	200	220	41.49779716
250	185	215	41.49779716
335	205	195	41.49779716
365	210	330	41.49779716
370	195	285	41.49779716
435	210	260	41.49779716
325	235	90	41.59683725
240	200	245	41.59683725
245	215	200	41.59683725
310	205	220	41.59683725
340	215	220	41.59683725
425	210	260	41.59683725
315	220	100	41.69587734
235	190	210	41.69587734
235	180	200	41.69587734
320	205	215	41.69587734
345	195	215	41.69587734
325	190	190	41.69587734
400	210	295	41.69587734
390	195	270	41.69587734
415	215	265	41.69587734
415	190	260	41.69587734
300	220	50	41.79491743
215	225	60	41.79491743
195	225	270	41.79491743
215	195	245	41.79491743
210	235	245	41.79491743
325	210	225	41.79491743
340	205	215	41.79491743
330	210	195	41.79491743
405	215	260	41.79491743
400	195	260	41.79491743
450	190	210	41.79491743
305	220	95	41.89395752
295	225	70	41.89395752
195	235	265	41.89395752
230	215	200	41.89395752
335	210	245	41.89395752
385	205	320	41.89395752
420	215	275	41.89395752
395	210	250	41.89395752
205	230	230	41.99299761
235	205	225	41.99299761
215	200	225	41.99299761
330	195	215	41.99299761
395	190	265	41.99299761
330	230	130	42.09203769
255	190	190	42.09203769
345	215	205	42.09203769
405	210	305	42.09203769
310	235	140	42.19107778
310	215	55	42.19107778
200	230	280	42.19107778
235	220	255	42.19107778
210	205	235	42.19107778
240	210	185	42.19107778
315	190	230	42.19107778
335	210	230	42.19107778
360	220	230	42.19107778
315	195	195	42.19107778
360	205	310	42.19107778
205	200	270	42.29011787
210	195	250	42.29011787
205	210	220	42.29011787
245	205	165	42.29011787
345	205	225	42.29011787
320	205	210	42.29011787
355	215	335	42.29011787
370	200	295	42.29011787
425	190	285	42.29011787
420	195	275	42.29011787
310	230	120	42.38915796
195	235	95	42.38915796
220	215	255	42.38915796
215	215	220	42.38915796
240	180	195	42.38915796
355	215	215	42.38915796
345	210	325	42.38915796
405	210	275	42.38915796
425	185	260	42.38915796
385	200	255	42.38915796
195	235	255	42.48819805
255	195	215	42.48819805
380	210	305	42.48819805
420	210	285	42.48819805
430	190	245	42.48819805
205	190	220	42.58723814
330	195	225	42.58723814
320	215	110	42.68627823
230	225	70	42.68627823
255	215	200	42.68627823
250	215	200	42.68627823
375	200	265	42.68627823
445	190	235	42.68627823
215	230	75	42.78531832
195	205	260	42.78531832
250	210	180	42.78531832
330	210	235	42.78531832
355	235	230	42.78531832
335	210	195	42.78531832
420	195	305	42.78531832
180	235	275	42.88435841
395	210	255	42.88435841
335	220	180	42.98339849
435	195	240	42.98339849
280	230	95	43.08243858
185	200	260	43.08243858
320	190	235	43.08243858
405	215	305	43.08243858
445	190	250	43.08243858
220	245	115	43.18147867
210	235	255	43.18147867
305	210	220	43.18147867
325	200	220	43.18147867
430	185	245	43.18147867
410	205	240	43.18147867
430	200	225	43.18147867
320	230	70	43.28051876
215	200	250	43.28051876
250	195	215	43.28051876
220	190	195	43.28051876
305	200	220	43.28051876
305	215	220	43.28051876
365	195	310	43.28051876
375	190	260	43.28051876
200	230	240	43.37955885
205	200	225	43.37955885
230	210	220	43.37955885
340	220	185	43.37955885
225	200	250	43.47859894
215	220	240	43.47859894
250	205	205	43.47859894
450	185	215	43.47859894
225	220	205	43.57763903
335	220	210	43.57763903
335	210	180	43.57763903
400	215	305	43.57763903
395	195	275	43.57763903
240	210	230	43.67667912
240	190	195	43.67667912
200	205	245	43.77571921
245	215	220	43.77571921
330	215	240	43.77571921
330	200	235	43.77571921
335	195	220	43.77571921
350	215	215	43.77571921
445	200	250	43.77571921
425	185	245	43.77571921
220	220	250	43.87475929
210	240	250	43.87475929
340	200	230	43.87475929
405	200	240	43.87475929
315	220	95	43.97379938
210	225	55	43.97379938
330	205	220	43.97379938
355	200	210	43.97379938
330	195	185	43.97379938
445	195	225	43.97379938
200	210	265	44.07283947
215	215	235	44.07283947
205	195	230	44.07283947
230	185	185	44.07283947
360	205	80	44.17187956
225	220	265	44.17187956
205	235	260	44.17187956
340	205	235	44.17187956
325	205	225	44.17187956
380	215	290	44.17187956
445	175	250	44.17187956
325	225	75	44.27091965
300	215	65	44.27091965
305	225	60	44.27091965
300	220	55	44.27091965
255	210	205	44.27091965
345	205	230	44.27091965
185	235	265	44.36995974
235	200	235	44.36995974
330	215	245	44.36995974
325	195	235	44.36995974
335	195	205	44.36995974
400	190	245	44.36995974
255	200	165	44.46899983
330	190	200	44.46899983
300	235	135	44.56803992
300	225	80	44.56803992
210	235	270	44.56803992
185	205	265	44.56803992
200	235	255	44.56803992
335	215	235	44.56803992
340	190	205	44.56803992
450	200	240	44.56803992
435	205	235	44.56803992
230	200	255	44.66708001
230	210	245	44.66708001
435	200	250	44.66708001
285	230	95	44.76612009
240	205	240	44.76612009
220	195	210	44.76612009
335	220	185	44.76612009
430	190	270	44.76612009
430	190	260	44.76612009
205	200	265	44.86516018
235	205	240	44.86516018
200	235	240	44.96420027
410	210	290	44.96420027
315	225	100	45.06324036
285	220	95	45.06324036
200	230	265	45.06324036
210	210	225	45.06324036
325	210	230	45.06324036
335	215	195	45.06324036
315	230	125	45.16228045
185	225	270	45.16228045
350	205	225	45.16228045
375	215	280	45.16228045
190	230	275	45.26132054
185	235	270	45.26132054
220	200	250	45.26132054
220	215	195	45.26132054
360	195	310	45.26132054
305	225	85	45.36036059
335	215	250	45.36036059
330	220	210	45.36036059
380	190	265	45.36036059
215	220	260	45.45940068
235	215	255	45.45940068
215	225	215	45.45940068
380	210	295	45.45940068
440	185	240	45.45940068
440	180	230	45.45940068
310	230	90	45.55844077
245	205	230	45.55844077
215	190	215	45.55844077
245	210	185	45.55844077
350	210	245	45.55844077
335	205	220	45.55844077
345	210	210	45.55844077
335	210	200	45.55844077
265	200	195	45.65748085
315	205	210	45.65748085
305	220	65	45.75652094
230	190	185	45.75652094
355	215	220	45.75652094
325	195	210	45.75652094
395	210	310	45.75652094
395	205	290	45.75652094
420	195	265	45.75652094
295	240	100	45.85556103
330	215	205	45.85556103
440	190	225	45.85556103
305	205	230	45.95460112
340	210	220	45.95460112
370	200	265	45.95460112
305	225	55	46.05364121
350	210	75	46.1526813
235	185	195	46.1526813
345	190	205	46.1526813
360	205	320	46.1526813
235	195	205	46.25172139
345	210	200	46.25172139
380	205	285	46.25172139
355	210	75	46.35076148
200	205	275	46.35076148
310	235	80	46.44980157
185	235	275	46.44980157
355	205	230	46.44980157
350	205	220	46.44980157
380	205	315	46.44980157
380	200	265	46.44980157
435	190	235	46.44980157
210	190	215	46.54884165
345	215	230	46.54884165
405	200	245	46.54884165
305	230	80	46.64788174
190	200	260	46.64788174
215	190	225	46.64788174
250	190	210	46.64788174
335	205	215	46.64788174
335	215	185	46.64788174
310	230	85	46.74692183
200	200	255	46.74692183
205	205	245	46.74692183
395	200	255	46.74692183
335	225	120	46.84596192
200	210	275	46.84596192
205	200	260	46.84596192
225	235	240	46.84596192
220	215	220	46.84596192
330	210	200	46.84596192
350	210	320	46.84596192
410	200	285	46.84596192
400	210	275	47.0440421
420	195	270	47.0440421
315	215	50	47.14308219
240	195	210	47.14308219
345	195	320	47.14308219
450	185	240	47.14308219
185	225	275	47.24212228
190	210	270	47.24212228
330	210	230	47.24212228
395	210	300	47.24212228
410	215	285	47.24212228
380	190	275	47.24212228
405	195	255	47.24212228
205	200	235	47.34116237
235	185	215	47.34116237
345	215	95	47.44020245
215	225	55	47.44020245
325	205	185	47.44020245
340	225	120	47.53924254
205	205	255	47.53924254
425	190	290	47.53924254
440	210	250	47.53924254
235	200	240	47.63828263
245	195	215	47.63828263
310	185	210	47.63828263
315	215	110	47.73732272
245	180	200	47.73732272
335	210	255	47.73732272
395	205	280	47.73732272
385	195	265	47.73732272
430	190	235	47.73732272
305	240	90	47.83636281
240	180	200	47.83636281
235	200	160	47.83636281
370	220	230	47.83636281
350	200	325	47.83636281
325	220	95	47.9354029
300	230	85	47.9354029
200	200	240	47.9354029
245	210	220	47.9354029
250	200	205	47.9354029
355	220	215	47.9354029
350	210	325	47.9354029
400	205	310	47.9354029
415	200	265	47.9354029
400	205	240	47.9354029
295	225	80	48.03444299
355	210	80	48.03444299
240	195	230	48.03444299
230	205	225	48.03444299
430	185	250	48.03444299
405	185	250	48.03444299
440	205	245	48.03444299
335	205	225	48.23252317
395	215	280	48.23252317
385	190	275	48.23252317
420	210	260	48.23252317
335	220	110	48.33156325
190	220	85	48.33156325
230	200	245	48.33156325
240	200	225	48.33156325
330	205	215	48.33156325
390	195	260	48.33156325
340	220	115	48.43060334
205	225	275	48.43060334
185	215	265	48.43060334
220	215	260	48.43060334
320	230	225	48.43060334
335	205	190	48.43060334
315	230	145	48.52964343
225	215	240	48.52964343
440	200	235	48.52964343
180	235	270	48.62868352
200	215	235	48.62868352
205	210	225	48.62868352
325	200	180	48.62868352
355	200	320	48.62868352
365	215	305	48.62868352
330	220	120	48.72772361
210	235	260	48.72772361
245	200	160	48.72772361
320	200	200	48.72772361
360	205	315	48.72772361
245	195	220	48.8267637
215	190	210	48.8267637
240	210	200	48.8267637
350	220	205	48.8267637
325	215	185	48.8267637
370	195	295	48.8267637
220	230	85	48.92580379
205	215	240	48.92580379
315	200	200	48.92580379
430	210	255	48.92580379
400	200	245	48.92580379
310	230	70	49.02484388
310	215	50	49.02484388
225	195	245	49.02484388
255	195	205	49.02484388
230	195	200	49.02484388
395	195	260	49.02484388
425	190	250	49.02484388
325	225	110	49.12388397
190	230	85	49.12388397
200	210	255	49.12388397
220	210	240	49.12388397
235	195	160	49.12388397
340	205	220	49.12388397
370	215	330	49.12388397
195	200	260	49.22292405
255	200	190	49.22292405
345	215	245	49.22292405
335	205	235	49.22292405
325	195	170	49.22292405
395	205	245	49.22292405
300	235	85	49.32196414
205	240	250	49.32196414
300	210	225	49.32196414
220	225	220	49.42100423
205	195	220	49.42100423
335	225	240	49.42100423
200	235	265	49.52004432
245	190	235	49.52004432
445	210	250	49.52004432
335	200	235	49.61908441
420	185	260	49.61908441
375	185	260	49.61908441
235	210	250	49.7181245
235	200	210	49.7181245
315	210	235	49.7181245
390	200	265	49.7181245
245	205	205	49.81716459
260	200	190	49.81716459
305	205	220	49.81716459
370	195	270	49.81716459
335	220	115	49.91620468
315	240	95	49.91620468
200	205	250	49.91620468
240	200	195	49.91620468
265	200	190	49.91620468
345	210	215	49.91620468
430	210	265	49.91620468
300	230	90	50.01524477
200	225	275	50.01524477
215	220	255	50.01524477
335	190	200	50.01524477
435	190	260	50.01524477
400	200	240	50.01524477
205	200	245	50.11428485
220	220	240	50.11428485
230	210	200	50.11428485
260	205	180	50.11428485
315	200	210	50.11428485
320	210	190	50.11428485
325	205	175	50.11428485
380	205	280	50.11428485
305	230	145	50.21332494
310	230	145	50.21332494
330	225	115	50.21332494
295	235	90	50.21332494
380	215	315	50.21332494
390	205	280	50.21332494
430	190	250	50.21332494
305	230	95	50.31236503
195	225	260	50.31236503
220	205	230	50.31236503
230	195	205	50.31236503
230	215	180	50.31236503
330	195	235	50.31236503
405	200	280	50.31236503
310	215	110	50.41140512
305	235	85	50.41140512
195	205	265	50.41140512
385	185	260	50.41140512
320	215	90	50.51044521
225	200	260	50.51044521
220	195	245	50.51044521
225	210	200	50.51044521
240	205	180	50.51044521
295	205	230	50.51044521
340	230	225	50.51044521
195	230	80	50.6094853
390	210	300	50.6094853
380	190	245	50.6094853
235	190	220	50.70852539
420	200	265	50.70852539
300	230	100	50.80756548
305	230	85	50.80756548
225	245	115	50.80756548
205	235	95	50.80756548
190	205	265	50.80756548
310	225	75	50.90660557
210	200	260	50.90660557
195	215	240	50.90660557
225	215	185	50.90660557
350	215	210	50.90660557
345	215	325	50.90660557
310	240	100	51.00564565
265	195	195	51.00564565
320	190	230	51.00564565
330	195	180	51.00564565
330	220	115	51.10468574
215	230	85	51.10468574
190	210	275	51.10468574
230	195	245	51.10468574
225	200	230	51.10468574
315	190	235	51.10468574
340	205	195	51.10468574
420	195	250	51.10468574
245	210	230	51.20372583
255	190	195	51.20372583
225	185	185	51.20372583
400	200	255	51.20372583
390	190	245	51.20372583
345	210	225	51.30276592
405	200	295	51.30276592
305	225	115	51.40180601
300	220	95	51.40180601
190	225	260	51.40180601
395	200	240	51.40180601
195	235	275	51.5008461
225	190	255	51.5008461
250	190	190	51.5008461
380	205	275	51.5008461
205	235	240	51.59988619
220	190	220	51.59988619
250	180	200	51.59988619
365	215	345	51.59988619
345	200	330	51.59988619
435	190	250	51.59988619
470	195	225	51.59988619
215	195	235	51.69892628
355	195	310	51.69892628
430	205	260	51.69892628
200	200	245	51.79796637
305	205	235	51.79796637
435	185	240	51.79796637
330	220	110	51.89700645
190	210	255	51.89700645
220	195	230	51.89700645
245	210	225	51.89700645
220	215	240	51.99604654
210	195	210	51.99604654
240	185	195	51.99604654
320	195	180	51.99604654
420	200	280	51.99604654
305	230	90	52.09508663
230	235	95	52.09508663
210	195	230	52.09508663
255	210	195	52.09508663
330	205	235	52.09508663
365	220	230	52.09508663
325	205	210	52.09508663
390	205	285	52.09508663
400	205	245	52.09508663
